Period (days),Log of Amplitude
10.05541843,3.413943028
10.06239073,3.41498157
10.06936787,3.416022453
10.07634984,3.417065637
10.08333665,3.418111082
10.09032831,3.41915875
10.09732482,3.4202086
10.10432618,3.421260591
10.11133239,3.422314683
10.11834346,3.423370834
10.1253594,3.424429004
10.13238019,3.42548915
10.13940586,3.426551231
10.1464364,3.427615204
10.15347181,3.428681027
10.1605121,3.429748657
10.16755727,3.430818052
10.17460733,3.431889167
10.18166227,3.43296196
10.18872211,3.434036386
10.19578684,3.435112402
10.20285647,3.436189964
10.209931,3.437269027
10.21701044,3.438349547
10.22409479,3.439431478
10.23118405,3.440514776
10.23827822,3.441599396
10.24537732,3.442685293
10.25248133,3.44377242
10.25959027,3.444860732
10.26670415,3.445950184
10.27382295,3.447040729
10.28094669,3.448132322
10.28807537,3.449224915
10.29520899,3.450318464
10.30234756,3.45141292
10.30949108,3.452508239
10.31663955,3.453604372
10.32379298,3.454701273
10.33095137,3.455798895
10.33811472,3.456897192
10.34528304,3.457996116
10.35245633,3.459095619
10.35963459,3.460195655
10.36681783,3.461296177
10.37400605,3.462397136
10.38119926,3.463498486
10.38839745,3.464600179
10.39560064,3.465702168
10.40280882,3.466804404
10.41002199,3.467906841
10.41724017,3.469009431
10.42446336,3.470112126
10.43169155,3.471214878
10.43892475,3.47231764
10.44616297,3.473420364
10.45340621,3.474523002
10.46065447,3.475625508
10.46790776,3.476727832
10.47516607,3.477829928
10.48242942,3.478931747
10.48969781,3.480033243
10.49697123,3.481134367
10.5042497,3.482235072
10.51153322,3.483335311
10.51882178,3.484435036
10.5261154,3.485534199
10.53341408,3.486632754
10.54071782,3.487730652
10.54802662,3.488827847
10.55534049,3.489924291
10.56265943,3.491019938
10.56998344,3.492114739
10.57731254,3.493208649
10.58464671,3.49430162
10.59198597,3.495393605
10.59933032,3.496484557
10.60667977,3.497574431
10.61403431,3.498663178
10.62139394,3.499750753
10.62875869,3.50083711
10.63612853,3.501922201
10.64350349,3.503005981
10.65088356,3.504088404
10.65826875,3.505169423
10.66565906,3.506248993
10.6730545,3.507327068
10.68045506,3.508403602
10.68786075,3.50947855
10.69527158,3.510551866
10.70268755,3.511623505
10.71010866,3.512693422
10.71753491,3.513761572
10.72496632,3.514827909
10.73240287,3.51589239
10.73984459,3.516954969
10.74729146,3.518015601
10.7547435,3.519074243
10.7622007,3.520130851
10.76966308,3.521185379
10.77713063,3.522237785
10.78460335,3.523288024
10.79208126,3.524336053
10.79956436,3.525381828
10.80705264,3.526425306
10.81454611,3.527466444
10.82204479,3.528505198
10.82954866,3.529541526
10.83705773,3.530575386
10.84457201,3.531606733
10.8520915,3.532635527
10.8596162,3.533661724
10.86714612,3.534685283
10.87468127,3.535706162
10.88222164,3.536724319
10.88976723,3.537739712
10.89731806,3.538752301
10.90487412,3.539762043
10.91243543,3.540768897
10.92000197,3.541772824
10.92757376,3.542773781
10.93515081,3.543771729
10.9427331,3.544766627
10.95032066,3.545758435
10.95791347,3.546747113
10.96551155,3.547732621
10.9731149,3.548714918
10.98072352,3.549693967
10.98833742,3.550669727
10.99595659,3.551642159
11.00358105,3.552611224
11.0112108,3.553576883
11.01884583,3.554539099
11.02648616,3.555497832
11.03413179,3.556453043
11.04178272,3.557404696
11.04943895,3.558352752
11.05710049,3.559297174
11.06476735,3.560237923
11.07243952,3.561174962
11.08011701,3.562108255
11.08779982,3.563037765
11.09548797,3.563963454
11.10318144,3.564885286
11.11088024,3.565803224
11.11858439,3.566717233
11.12629388,3.567627275
11.13400871,3.568533317
11.14172889,3.569435321
11.14945443,3.570333252
11.15718532,3.571227075
11.16492157,3.572116754
11.17266319,3.573002256
11.18041017,3.573883544
11.18816253,3.574760585
11.19592026,3.575633344
11.20368337,3.576501787
11.21145186,3.577365879
11.21922574,3.578225588
11.22700501,3.57908088
11.23478968,3.57993172
11.24257974,3.580778076
11.25037521,3.581619915
11.25817607,3.582457204
11.26598235,3.583289909
11.27379404,3.584118
11.28161115,3.584941443
11.28943368,3.585760206
11.29726163,3.586574257
11.30509501,3.587383565
11.31293382,3.588188098
11.32077807,3.588987825
11.32862775,3.589782714
11.33648288,3.590572735
11.34434346,3.591357857
11.35220948,3.592138048
11.36008096,3.59291328
11.3679579,3.593683521
11.3758403,3.594448742
11.38372816,3.595208912
11.3916215,3.595964002
11.39952031,3.596713983
11.40742459,3.597458825
11.41533436,3.5981985
11.42324961,3.598932978
11.43117034,3.599662231
11.43909657,3.60038623
11.4470283,3.601104947
11.45496553,3.601818354
11.46290826,3.602526422
11.47085649,3.603229125
11.47881024,3.603926435
11.4867695,3.604618325
11.49473429,3.605304766
11.50270459,3.605985733
11.51068042,3.606661199
11.51866178,3.607331136
11.52664868,3.60799552
11.53464111,3.608654323
11.54263909,3.60930752
11.55064261,3.609955084
11.55865168,3.610596991
11.5666663,3.611233215
11.57468648,3.611863731
11.58271223,3.612488514
11.59074353,3.613107539
11.59878041,3.613720781
11.60682286,3.614328217
11.61487089,3.614929822
11.62292449,3.615525571
11.63098368,3.616115443
11.63904846,3.616699412
11.64711883,3.617277455
11.6551948,3.61784955
11.66327636,3.618415674
11.67136353,3.618975803
11.67945631,3.619529915
11.6875547,3.620077988
11.6956587,3.62062
11.70376832,3.621155928
11.71188357,3.621685752
11.72000444,3.62220945
11.72813095,3.622727
11.73626309,3.623238381
11.74440086,3.623743573
11.75254428,3.624242554
11.76069335,3.624735305
11.76884807,3.625221805
11.77700844,3.625702035
11.78517447,3.626175974
11.79334616,3.626643603
11.80152352,3.627104902
11.80970655,3.627559853
11.81789525,3.628008437
11.82608963,3.628450634
11.83428969,3.628886427
11.84249544,3.629315796
11.85070688,3.629738725
11.85892401,3.630155196
11.86714684,3.63056519
11.87537537,3.63096869
11.88360961,3.63136568
11.89184955,3.631756143
11.90009521,3.632140061
11.90834659,3.632517418
11.91660369,3.632888199
11.92486651,3.633252386
11.93313507,3.633609966
11.94140935,3.633960921
11.94968938,3.634305237
11.95797514,3.634642899
11.96626665,3.634973891
11.97456391,3.6352982
11.98286692,3.635615811
11.99117569,3.63592671
11.99949022,3.636230884
12.00781052,3.636528318
12.01613658,3.636818999
12.02446842,3.637102914
12.03280604,3.637380051
12.04114944,3.637650397
12.04949862,3.63791394
12.05785359,3.638170666
12.06621435,3.638420566
12.07458091,3.638663626
12.08295328,3.638899836
12.09133145,3.639129185
12.09971542,3.639351662
12.10810521,3.639567256
12.11650082,3.639775958
12.12490225,3.639977756
12.13330951,3.640172642
12.14172259,3.640360605
12.15014151,3.640541638
12.15856627,3.64071573
12.16699686,3.640882873
12.17543331,3.641043059
12.1838756,3.641196279
12.19232375,3.641342526
12.20077775,3.641481793
12.20923762,3.641614071
12.21770335,3.641739354
12.22617495,3.641857635
12.23465243,3.641968908
12.24313578,3.642073167
12.25162502,3.642170405
12.26012014,3.642260617
12.26862116,3.642343798
12.27712806,3.642419943
12.28564087,3.642489046
12.29415958,3.642551105
12.3026842,3.642606114
12.31121472,3.64265407
12.31975117,3.642694969
12.32829353,3.642728808
12.33684181,3.642755584
12.34539602,3.642775294
12.35395617,3.642787936
12.36252224,3.642793509
12.37109426,3.64279201
12.37967222,3.642783438
12.38825613,3.642767792
12.39684599,3.642745072
12.40544181,3.642715276
12.41404359,3.642678404
12.42265133,3.642634458
12.43126504,3.642583437
12.43988473,3.642525342
12.44851039,3.642460174
12.45714203,3.642387935
12.46577965,3.642308627
12.47442327,3.642222252
12.48307288,3.642128812
12.49172848,3.64202831
12.50039009,3.64192075
12.5090577,3.641806134
12.51773133,3.641684466
12.52641097,3.641555752
12.53509662,3.641419994
12.5437883,3.641277199
12.55248601,3.64112737
12.56118974,3.640970515
12.56989952,3.640806638
12.57861533,3.640635746
12.58733718,3.640457845
12.59606508,3.640272943
12.60479904,3.640081046
12.61353905,3.639882162
12.62228511,3.6396763
12.63103725,3.639463468
12.63979545,3.639243673
12.64855973,3.639016926
12.65733008,3.638783236
12.66610651,3.638542613
12.67488903,3.638295066
12.68367764,3.638040607
12.69247235,3.637779246
12.70127315,3.637510995
12.71008005,3.637235864
12.71889306,3.636953867
12.72771218,3.636665016
12.73653742,3.636369323
12.74536877,3.636066802
12.75420625,3.635757465
12.76304986,3.635441328
12.7718996,3.635118404
12.78075547,3.634788708
12.78961749,3.634452255
12.79848565,3.634109061
12.80735996,3.633759141
12.81624042,3.633402512
12.82512704,3.63303919
12.83401982,3.632669193
12.84291877,3.632292537
12.85182389,3.63190924
12.86073518,3.631519322
12.86965266,3.631122799
12.87857631,3.630719692
12.88750616,3.63031002
12.89644219,3.629893802
12.90538442,3.629471058
12.91433285,3.62904181
12.92328749,3.628606079
12.93224834,3.628163885
12.9412154,3.62771525
12.95018867,3.627260197
12.95916817,3.626798749
12.9681539,3.626330928
12.97714585,3.625856757
12.98614404,3.625376262
12.99514847,3.624889465
13.00415914,3.624396391
13.01317606,3.623897067
13.02219924,3.623391516
13.03122867,3.622879765
13.04026436,3.622361841
13.04930631,3.62183777
13.05835454,3.621307579
13.06740904,3.620771295
13.07646982,3.620228947
13.08553688,3.619680563
13.09461022,3.619126172
13.10368986,3.618565803
13.1127758,3.617999486
13.12186803,3.61742725
13.13096657,3.616849127
13.14007142,3.616265146
13.14918258,3.615675339
13.15830006,3.615079739
13.16742386,3.614478376
13.17655398,3.613871284
13.18569044,3.613258495
13.19483323,3.612640043
13.20398236,3.612015962
13.21313784,3.611386285
13.22229966,3.610751048
13.23146784,3.610110285
13.24064238,3.609464031
13.24982327,3.608812323
13.25901053,3.608155196
13.26820416,3.607492688
13.27740417,3.606824835
13.28661056,3.606151675
13.29582332,3.605473245
13.30504248,3.604789584
13.31426803,3.60410073
13.32349998,3.603406723
13.33273833,3.602707602
13.34198308,3.602003407
13.35123424,3.601294177
13.36049182,3.600579954
13.36975582,3.599860779
13.37902624,3.599136693
13.38830309,3.598407737
13.39758637,3.597673955
13.40687609,3.596935388
13.41617225,3.596192079
13.42547485,3.595444073
13.43478391,3.594691412
13.44409942,3.59393414
13.45342139,3.593172303
13.46274983,3.592405945
13.47208473,3.59163511
13.4814261,3.590859846
13.49077395,3.590080197
13.50012829,3.58929621
13.50948911,3.588507932
13.51885642,3.587715409
13.52823022,3.586918689
13.53761053,3.58611782
13.54699734,3.585312849
13.55639066,3.584503825
13.56579049,3.583690798
13.57519684,3.582873814
13.58460971,3.582052926
13.59402911,3.58122818
13.60345503,3.580399629
13.6128875,3.579567322
13.62232651,3.57873131
13.63177206,3.577891644
13.64122416,3.577048375
13.65068281,3.576201555
13.66014802,3.575351235
13.6696198,3.574497468
13.67909814,3.573640306
13.68858306,3.572779802
13.69807455,3.571916009
13.70757262,3.57104898
13.71707728,3.570178769
13.72658853,3.569305429
13.73610637,3.568429014
13.74563082,3.56754958
13.75516186,3.56666718
13.76469952,3.565781869
13.77424379,3.564893702
13.78379468,3.564002734
13.79335219,3.563109021
13.80291633,3.562212619
13.8124871,3.561313583
13.8220645,3.560411969
13.83164855,3.559507834
13.84123924,3.558601235
13.85083658,3.557692227
13.86044058,3.556780867
13.87005123,3.555867214
13.87966855,3.554951323
13.88929254,3.554033252
13.8989232,3.553113058
13.90856054,3.5521908
13.91820456,3.551266534
13.92785527,3.550340319
13.93751267,3.549412213
13.94717677,3.548482273
13.95684757,3.547550558
13.96652507,3.546617126
13.97620928,3.545682035
13.98590021,3.544745345
13.99559786,3.543807112
14.00530223,3.542867396
14.01501333,3.541926256
14.02473117,3.54098375
14.03445574,3.540039936
14.04418706,3.539094874
14.05392512,3.538148623
14.06366993,3.53720124
14.07342151,3.536252785
14.08317984,3.535303316
14.09294494,3.534352892
14.10271681,3.533401572
14.11249546,3.532449415
14.12228089,3.531496478
14.1320731,3.530542822
14.1418721,3.529588503
14.1516779,3.528633581
14.16149049,3.527678114
14.17130989,3.52672216
14.1811361,3.525765777
14.19096912,3.524809023
14.20080896,3.523851957
14.21065563,3.522894636
14.22050912,3.521937117
14.23036944,3.520979459
14.2402366,3.520021718
14.2501106,3.519063952
14.25999145,3.518106218
14.26987915,3.517148573
14.2797737,3.516191072
14.28967512,3.515233774
14.2995834,3.514276733
14.30949855,3.513320006
14.31942058,3.512363648
14.32934949,3.511407716
14.33928528,3.510452264
14.34922796,3.509497347
14.35917753,3.508543021
14.36913401,3.507589339
14.37909739,3.506636355
14.38906767,3.505684124
14.39904487,3.504732699
14.40902899,3.503782133
14.41902003,3.502832479
14.429018,3.50188379
14.4390229,3.500936117
14.44903473,3.499989513
14.45905351,3.499044028
14.46907924,3.498099715
14.47911192,3.497156624
14.48915155,3.496214804
14.49919815,3.495274306
14.50925171,3.49433518
14.51931224,3.493397474
14.52937975,3.492461237
14.53945424,3.491526516
14.54953572,3.490593361
14.55962418,3.489661818
14.56971964,3.488731933
14.5798221,3.487803753
14.58993157,3.486877324
14.60004805,3.485952692
14.61017154,3.4850299
14.62030205,3.484108994
14.63043958,3.483190016
14.64058414,3.482273011
14.65073574,3.481358021
14.66089438,3.480445088
14.67106006,3.479534254
14.68123279,3.478625559
14.69141257,3.477719045
14.70159941,3.476814752
14.71179332,3.475912718
14.72199429,3.475012982
14.73220234,3.474115583
14.74241746,3.473220558
14.75263967,3.472327945
14.76286896,3.471437779
14.77310535,3.470550096
14.78334884,3.469664932
14.79359943,3.46878232
14.80385712,3.467902296
14.81412193,3.467024891
14.82439386,3.46615014
14.83467291,3.465278073
14.84495908,3.464408721
14.85525239,3.463542117
14.86555284,3.462678289
14.87586042,3.461817267
14.88617516,3.460959079
14.89649705,3.460103754
14.90682609,3.459251319
14.9171623,3.4584018
14.92750567,3.457555224
14.93785622,3.456711616
14.94821394,3.455870999
14.95857884,3.455033399
14.96895093,3.454198839
14.97933022,3.45336734
14.9897167,3.452538925
15.00011038,3.451713615
15.01051127,3.450891431
15.02091937,3.450072391
15.03133468,3.449256515
15.04175722,3.448443822
15.05218699,3.447634329
15.06262399,3.446828053
15.07306822,3.44602501
15.0835197,3.445225216
15.09397842,3.444428685
15.1044444,3.443635433
15.11491763,3.442845471
15.12539812,3.442058814
15.13588588,3.441275472
15.14638092,3.440495458
15.15688323,3.439718782
15.16739282,3.438945455
15.1779097,3.438175484
15.18843387,3.43740888
15.19896534,3.43664565
15.20950412,3.4358858
15.22005019,3.435129339
15.23060359,3.434376272
15.2411643,3.433626604
15.25173233,3.432880339
15.26230769,3.432137482
15.27289038,3.431398036
15.28348041,3.430662004
15.29407779,3.429929387
15.30468251,3.429200187
15.31529458,3.428474405
15.32591402,3.42775204
15.33654081,3.427033093
15.34717498,3.426317562
15.35781652,3.425605445
15.36846543,3.424896741
15.37912174,3.424191445
15.38978543,3.423489555
15.40045651,3.422791067
15.41113499,3.422095975
15.42182088,3.421404274
15.43251418,3.420715959
15.44321489,3.420031024
15.45392302,3.41934946
15.46463858,3.418671262
15.47536156,3.41799642
15.48609199,3.417324926
15.49682985,3.416656771
15.50757516,3.415991946
15.51832791,3.415330441
15.52908813,3.414672244
15.5398558,3.414017345
15.55063094,3.413365733
15.56141356,3.412717395
15.57220365,3.412072318
15.58300122,3.411430491
15.59380627,3.4107919
15.60461882,3.41015653
15.61543887,3.409524368
15.62626642,3.408895399
15.63710148,3.408269609
15.64794405,3.407646981
15.65879414,3.4070275
15.66965175,3.406411151
15.68051689,3.405797915
15.69138956,3.405187777
15.70226977,3.40458072
15.71315753,3.403976726
15.72405284,3.403375776
15.7349557,3.402777854
15.74586612,3.40218294
15.75678411,3.401591016
15.76770966,3.401002062
15.77864279,3.40041606
15.78958351,3.39983299
15.80053181,3.399252833
15.8114877,3.398675567
15.82245118,3.398101174
15.83342227,3.397529632
15.84440097,3.396960921
15.85538728,3.39639502
15.86638121,3.395831908
15.87738276,3.395271564
15.88839193,3.394713967
15.89940875,3.394159094
15.9104332,3.393606925
15.92146529,3.393057438
15.93250504,3.39251061
15.94355244,3.39196642
15.95460749,3.391424846
15.96567022,3.390885865
15.97674062,3.390349455
15.98781869,3.389815594
15.99890444,3.389284259
16.00999788,3.388755429
16.02109901,3.38822908
16.03220784,3.38770519
16.04332437,3.387183737
16.05444861,3.386664698
16.06558057,3.386148051
16.07672024,3.385633773
16.08786763,3.385121841
16.09902276,3.384612234
16.11018562,3.384104929
16.12135622,3.383599903
16.13253457,3.383097135
16.14372066,3.382596602
16.15491452,3.382098282
16.16611613,3.381602153
16.17732552,3.381108193
16.18854267,3.38061638
16.1997676,3.380126693
16.21100032,3.379639111
16.22224082,3.379153611
16.23348912,3.378670172
16.24474522,3.378188774
16.25600912,3.377709396
16.26728083,3.377232016
16.27856036,3.376756614
16.28984771,3.37628317
16.30114289,3.375811664
16.3124459,3.375342074
16.32375674,3.374874383
16.33507543,3.37440857
16.34640197,3.373944615
16.35773636,3.373482501
16.36907861,3.373022207
16.38042872,3.372563715
16.3917867,3.372107007
16.40315256,3.371652065
16.4145263,3.371198871
16.42590793,3.370747407
16.43729745,3.370297657
16.44869487,3.369849602
16.46010018,3.369403227
16.47151341,3.368958515
16.48293455,3.36851545
16.49436361,3.368074016
16.5058006,3.367634198
16.51724551,3.367195981
16.52869836,3.366759349
16.54015916,3.366324289
16.5516279,3.365890786
16.56310459,3.365458827
16.57458924,3.365028397
16.58608185,3.364599485
16.59758243,3.364172076
16.60909098,3.36374616
16.62060752,3.363321723
16.63213204,3.362898755
16.64366455,3.362477244
16.65520506,3.362057178
16.66675357,3.361638549
16.67831009,3.361221345
16.68987462,3.360805556
16.70144717,3.360391174
16.71302774,3.35997819
16.72461635,3.359566595
16.73621299,3.35915638
16.74781767,3.358747538
16.75943039,3.358340062
16.77105117,3.357933945
16.78268001,3.357529181
16.79431691,3.357125762
16.80596188,3.356723683
16.81761492,3.35632294
16.82927605,3.355923527
16.84094525,3.35552544
16.85262255,3.355128674
16.86430795,3.354733227
16.87600145,3.354339094
16.88770306,3.353946273
16.89941278,3.353554762
16.91113062,3.353164558
16.92285659,3.352775661
16.93459068,3.352388068
16.94633292,3.35200178
16.95808329,3.351616795
16.96984181,3.351233115
16.98160849,3.350850739
16.99338332,3.350469669
17.00516632,3.350089906
17.01695749,3.349711452
17.02875684,3.349334308
17.04056436,3.348958478
17.05238008,3.348583965
17.06420398,3.348210772
17.07603609,3.347838903
17.0878764,3.347468361
17.09972492,3.347099153
17.11158165,3.346731282
17.12344661,3.346364755
17.13531979,3.345999577
17.14720121,3.345635754
17.15909086,3.345273293
17.17098876,3.344912202
17.18289491,3.344552487
17.19480931,3.344194157
17.20673198,3.343837219
17.21866291,3.343481682
17.23060212,3.343127555
17.2425496,3.342774848
17.25450537,3.34242357
17.26646942,3.342073731
17.27844178,3.341725342
17.29042243,3.341378413
17.3024114,3.341032955
17.31440867,3.340688981
17.32641426,3.340346501
17.33842818,3.340005528
17.35045043,3.339666075
17.36248102,3.339328154
17.37451994,3.338991779
17.38656722,3.338656963
17.39862284,3.338323719
17.41068683,3.337992062
17.42275918,3.337662007
17.43483991,3.337333567
17.44692901,3.337006759
17.45902649,3.336681597
17.47113236,3.336358096
17.48324662,3.336036274
17.49536929,3.335716146
17.50750036,3.335397728
17.51963984,3.335081037
17.53178774,3.334766091
17.54394406,3.334452905
17.55610881,3.334141499
17.56828199,3.333831889
17.58046362,3.333524093
17.59265369,3.333218129
17.60485222,3.332914017
17.6170592,3.332611774
17.62927465,3.332311419
17.64149857,3.332012972
17.65373096,3.331716451
17.66597184,3.331421876
17.6782212,3.331129266
17.69047906,3.330838641
17.70274542,3.330550022
17.71502028,3.330263428
17.72730365,3.329978879
17.73959554,3.329696396
17.75189595,3.329415999
17.7642049,3.32913771
17.77652237,3.328861548
17.78884839,3.328587535
17.80118295,3.328315691
17.81352607,3.328046038
17.82587775,3.327778598
17.83823799,3.327513391
17.8506068,3.327250438
17.86298418,3.326989762
17.87537015,3.326731383
17.88776471,3.326475324
17.90016786,3.326221606
17.91257962,3.325970251
17.92499997,3.325721281
17.93742894,3.325474717
17.94986653,3.32523058
17.96231274,3.324988894
17.97476759,3.32474968
17.98723107,3.324512959
17.99970319,3.324278754
18.01218395,3.324047086
18.02467338,3.323817977
18.03717146,3.323591449
18.04967821,3.323367524
18.06219363,3.323146223
18.07471773,3.322927568
18.08725051,3.322711581
18.09979198,3.322498282
18.11234215,3.322287694
18.12490102,3.322079838
18.1374686,3.321874736
18.15004489,3.321672407
18.16262991,3.321472874
18.17522365,3.321276158
18.18782612,3.321082279
18.20043733,3.320891257
18.21305729,3.320703115
18.22568599,3.320517872
18.23832345,3.320335548
18.25096968,3.320156163
18.26362467,3.319979739
18.27628844,3.319806294
18.28896099,3.319635848
18.30164233,3.31946842
18.31433246,3.319304031
18.32703138,3.319142698
18.33973912,3.318984442
18.35245566,3.31882928
18.36518103,3.318677232
18.37791521,3.318528315
18.39065823,3.318382547
18.40341008,3.318239947
18.41617077,3.318100531
18.42894032,3.317964318
18.44171871,3.317831324
18.45450597,3.317701566
18.46730209,3.317575061
18.48010709,3.317451824
18.49292096,3.317331873
18.50574372,3.317215222
18.51857537,3.317101887
18.53141592,3.316991883
18.54426537,3.316885226
18.55712373,3.316781929
18.56999101,3.316682006
18.58286721,3.316585473
18.59575234,3.316492341
18.6086464,3.316402626
18.6215494,3.316316339
18.63446135,3.316233493
18.64738225,3.3161541
18.66031211,3.316078173
18.67325094,3.316005722
18.68619874,3.31593676
18.69915551,3.315871297
18.71212127,3.315809343
18.72509602,3.315750909
18.73807977,3.315696004
18.75107252,3.315644638
18.76407428,3.315596819
18.77708505,3.315552557
18.79010485,3.31551186
18.80313367,3.315474736
18.81617153,3.315441191
18.82921842,3.315411234
18.84227437,3.31538487
18.85533936,3.315362106
18.86841342,3.315342949
18.88149654,3.315327403
18.89458873,3.315315473
18.90769001,3.315307165
18.92080036,3.315302482
18.93391981,3.315301429
18.94704835,3.315304008
18.96018599,3.315310223
18.97333275,3.315320077
18.98648862,3.315333571
18.99965361,3.315350707
19.01282774,3.315371487
19.02601099,3.315395911
19.03920339,3.315423981
19.05240493,3.315455695
19.06561563,3.315491054
19.07883549,3.315530057
19.09206452,3.315572703
19.10530272,3.31561899
19.11855009,3.315668915
19.13180666,3.315722477
19.14507241,3.315779672
19.15834736,3.315840498
19.17163152,3.315904949
19.18492489,3.315973023
19.19822748,3.316044714
19.21153929,3.316120017
19.22486033,3.316198927
19.2381906,3.316281438
19.25153013,3.316367544
19.26487889,3.316457237
19.27823692,3.316550511
19.29160421,3.316647357
19.30498076,3.316747768
19.3183666,3.316851736
19.33176171,3.316959252
19.34516611,3.317070305
19.35857981,3.317184887
19.3720028,3.317302988
19.38543511,3.317424596
19.39887672,3.317549702
19.41232766,3.317678293
19.42578793,3.317810358
19.43925752,3.317945885
19.45273646,3.318084862
19.46622475,3.318227275
19.47972238,3.318373111
19.49322938,3.318522357
19.50674574,3.318674998
19.52027147,3.318831021
19.53380658,3.31899041
19.54735108,3.31915315
19.56090497,3.319319225
19.57446825,3.319488621
19.58804094,3.319661319
19.60162305,3.319837305
19.61521457,3.320016561
19.62881551,3.320199069
19.64242588,3.320384812
19.6560457,3.320573773
19.66967495,3.320765932
19.68331366,3.320961271
19.69696182,3.321159771
19.71061945,3.321361413
19.72428654,3.321566177
19.73796312,3.321774043
19.75164917,3.321984992
19.76534472,3.322199002
19.77904976,3.322416053
19.79276431,3.322636123
19.80648836,3.322859192
19.82022193,3.323085238
19.83396502,3.323314238
19.84771765,3.323546171
19.86147981,3.323781013
19.87525151,3.324018743
19.88903276,3.324259338
19.90282356,3.324502773
19.91662393,3.324749026
19.93043387,3.324998073
19.94425338,3.32524989
19.95808248,3.325504453
19.97192116,3.325761737
19.98576944,3.326021718
19.99962732,3.326284371
20.01349481,3.326549672
20.02737192,3.326817594
20.04125865,3.327088113
20.05515501,3.327361203
20.069061,3.327636838
20.08297663,3.327914992
20.09690192,3.32819564
20.11083686,3.328478755
20.12478146,3.328764311
20.13873573,3.32905228
20.15269968,3.329342638
20.16667331,3.329635356
20.18065663,3.329930408
20.19464964,3.330227766
20.20865236,3.330527404
20.22266478,3.330829295
20.23668693,3.33113341
20.25071879,3.331439723
20.26476039,3.331748206
20.27881172,3.332058832
20.29287279,3.332371572
20.30694361,3.332686398
20.32102419,3.333003284
20.33511454,3.3333222
20.34921465,3.33364312
20.36332454,3.333966015
20.37744421,3.334290856
20.39157368,3.334617617
20.40571294,3.334946268
20.41986201,3.335276782
20.43402088,3.335609131
20.44818958,3.335943285
20.46236809,3.336279218
20.47655644,3.336616901
20.49075463,3.336956305
20.50496266,3.337297403
20.51918055,3.337640166
20.53340829,3.337984567
20.5476459,3.338330577
20.56189338,3.338678168
20.57615074,3.339027312
20.59041798,3.339377982
20.60469512,3.339730149
20.61898216,3.340083785
20.6332791,3.340438863
20.64758596,3.340795354
20.66190274,3.341153233
20.67622944,3.341512469
20.69056608,3.341873037
20.70491266,3.342234909
20.71926918,3.342598057
20.73363567,3.342962455
20.74801211,3.343328075
20.76239852,3.34369489
20.77679491,3.344062874
20.79120128,3.344431999
20.80561763,3.344802239
20.82004399,3.345173568
20.83448035,3.345545958
20.84892671,3.345919385
20.8633831,3.346293822
20.87784951,3.346669243
20.89232595,3.347045622
20.90681242,3.347422933
20.92130894,3.347801152
20.93581552,3.348180252
20.95033215,3.348560209
20.96485885,3.348940998
20.97939562,3.349322594
20.99394247,3.349704973
21.0084994,3.350088109
21.02306643,3.35047198
21.03764356,3.35085656
21.0522308,3.351241826
21.06682816,3.351627755
21.08143563,3.352014323
21.09605323,3.352401506
21.11068097,3.352789283
21.12531885,3.353177629
21.13996688,3.353566524
21.15462507,3.353955943
21.16929342,3.354345866
21.18397195,3.35473627
21.19866065,3.355127133
21.21335953,3.355518435
21.22806861,3.355910154
21.24278789,3.356302268
21.25751737,3.356694759
21.27225707,3.357087604
21.28700698,3.357480784
21.30176713,3.357874279
21.3165375,3.35826807
21.33131812,3.358662136
21.34610899,3.359056458
21.36091012,3.359451018
21.3757215,3.359845798
21.39054316,3.360240777
21.4053751,3.36063594
21.42021732,3.361031266
21.43506983,3.36142674
21.44993263,3.361822343
21.46480575,3.362218059
21.47968918,3.362613871
21.49458292,3.363009762
21.509487,3.363405717
21.52440141,3.363801718
21.53932616,3.364197751
21.55426125,3.364593799
21.56920671,3.364989849
21.58416253,3.365385885
21.59912871,3.365781892
21.61410528,3.366177856
21.62909223,3.366573764
21.64408957,3.366969601
21.65909731,3.367365354
21.67411546,3.367761011
21.68914402,3.368156557
21.704183,3.368551981
21.71923241,3.36894727
21.73429225,3.369342412
21.74936254,3.369737396
21.76444327,3.37013221
21.77953446,3.370526843
21.79463612,3.370921284
21.80974825,3.371315523
21.82487085,3.371709548
21.84000394,3.372103351
21.85514753,3.372496922
21.87030161,3.372890251
21.88546621,3.373283328
21.90064131,3.373676146
21.91582695,3.374068695
21.9310231,3.374460968
21.9462298,3.374852955
21.96144704,3.37524465
21.97667483,3.375636045
21.99191318,3.376027133
22.0071621,3.376417906
22.02242159,3.376808359
22.03769166,3.377198484
22.05297232,3.377588277
22.06826358,3.37797773
22.08356543,3.378366838
22.0988779,3.378755597
22.11420099,3.379144001
22.1295347,3.379532044
22.14487904,3.379919724
22.16023402,3.380307035
22.17559965,3.380693974
22.19097593,3.381080537
22.20636287,3.38146672
22.22176049,3.38185252
22.23716878,3.382237934
22.25258775,3.38262296
22.26801742,3.383007595
22.28345778,3.383391836
22.29890885,3.383775683
22.31437064,3.384159132
22.32984314,3.384542183
22.34532637,3.384924835
22.36082034,3.385307085
22.37632506,3.385688934
22.39184052,3.386070381
22.40736674,3.386451425
22.42290373,3.386832067
22.43845149,3.387212306
22.45401003,3.387592143
22.46957936,3.387971578
22.48515948,3.388350611
22.50075041,3.388729245
22.51635215,3.38910748
22.5319647,3.389485317
22.54758809,3.389862758
