Period (days),Log of Amplitude
8.038360119,3.305572001
8.043933817,3.306007394
8.04951138,3.30644133
8.05509281,3.306873801
8.060678111,3.307304797
8.066267284,3.307734308
8.071860332,3.308162325
8.077457259,3.308588839
8.083058067,3.309013842
8.088662758,3.309437326
8.094271335,3.309859282
8.099883801,3.310279702
8.105500159,3.310698579
8.111120412,3.311115906
8.116744561,3.311531675
8.12237261,3.31194588
8.128004561,3.312358514
8.133640417,3.31276957
8.139280182,3.313179043
8.144923857,3.313586927
8.150571445,3.313993216
8.156222949,3.314397904
8.161878371,3.314800988
8.167537716,3.315202461
8.173200984,3.315602319
8.178868179,3.316000558
8.184539304,3.316397174
8.19021436,3.316792163
8.195893352,3.31718552
8.201576282,3.317577243
8.207263152,3.317967329
8.212953966,3.318355775
8.218648725,3.318742577
8.224347433,3.319127734
8.230050092,3.319511243
8.235756706,3.319893102
8.241467276,3.32027331
8.247181806,3.320651865
8.252900299,3.321028765
8.258622757,3.32140401
8.264349182,3.321777599
8.270079578,3.322149531
8.275813948,3.322519806
8.281552293,3.322888424
8.287294618,3.323255384
8.293040924,3.323620687
8.298791215,3.323984334
8.304545492,3.324346325
8.31030376,3.324706661
8.31606602,3.325065344
8.321832276,3.325422375
8.327602531,3.325777755
8.333376786,3.326131487
8.339155045,3.326483571
8.34493731,3.326834012
8.350723585,3.32718281
8.356513872,3.32752997
8.362308174,3.327875492
8.368106494,3.328219382
8.373908834,3.328561641
8.379715197,3.328902274
8.385525587,3.329241284
8.391340005,3.329578676
8.397158455,3.329914452
8.402980939,3.330248617
8.408807461,3.330581177
8.414638023,3.330912135
8.420472627,3.331241496
8.426311277,3.331569266
8.432153976,3.331895449
8.438000726,3.332220051
8.44385153,3.332543078
8.449706391,3.332864535
8.455565311,3.333184429
8.461428294,3.333502765
8.467295342,3.333819549
8.473166459,3.334134789
8.479041646,3.33444849
8.484920907,3.33476066
8.490804245,3.335071306
8.496691662,3.335380434
8.502583162,3.335688052
8.508478746,3.335994167
8.514378419,3.336298787
8.520282182,3.336601919
8.526190039,3.336903572
8.532101992,3.337203754
8.538018045,3.337502472
8.543938199,3.337799736
8.549862459,3.338095552
8.555790826,3.338389931
8.561723305,3.338682881
8.567659896,3.33897441
8.573600604,3.339264528
8.579545431,3.339553243
8.585494381,3.339840566
8.591447455,3.340126504
8.597404657,3.340411069
8.603365989,3.340694269
8.609331455,3.340976114
8.615301058,3.341256614
8.6212748,3.341535779
8.627252683,3.341813618
8.633234712,3.342090143
8.639220889,3.342365363
8.645211216,3.342639288
8.651205698,3.342911929
8.657204335,3.343183296
8.663207132,3.343453401
8.669214091,3.343722253
8.675225216,3.343989863
8.681240508,3.344256243
8.687259971,3.344521403
8.693283609,3.344785354
8.699311422,3.345048107
8.705343416,3.345309673
8.711379592,3.345570063
8.717419953,3.345829289
8.723464503,3.346087362
8.729513244,3.346344293
8.735566179,3.346600093
8.741623311,3.346854775
8.747684643,3.347108348
8.753750178,3.347360826
8.759819918,3.347612219
8.765893868,3.347862539
8.771972029,3.348111798
8.778054404,3.348360006
8.784140997,3.348607177
8.79023181,3.348853321
8.796326847,3.34909845
8.802426109,3.349342576
8.808529601,3.34958571
8.814637325,3.349827864
8.820749284,3.350069051
8.826865481,3.35030928
8.832985919,3.350548565
8.839110601,3.350786917
8.845239529,3.351024348
8.851372708,3.351260869
8.857510138,3.351496491
8.863651825,3.351731227
8.86979777,3.351965088
8.875947976,3.352198086
8.882102448,3.352430231
8.888261186,3.352661536
8.894424195,3.352892013
8.900591477,3.353121671
8.906763036,3.353350523
8.912938873,3.353578581
8.919118994,3.353805854
8.925303399,3.354032355
8.931492092,3.354258095
8.937685077,3.354483084
8.943882356,3.354707334
8.950083932,3.354930856
8.956289808,3.35515366
8.962499987,3.355375757
8.968714472,3.355597158
8.974933266,3.355817874
8.981156372,3.356037915
8.987383793,3.356257291
8.993615533,3.356476013
8.999851593,3.356694091
9.006091977,3.356911535
9.012336688,3.357128356
9.01858573,3.357344563
9.024839104,3.357560166
9.031096814,3.357775174
9.037358864,3.357989598
9.043625255,3.358203447
9.049895991,3.35841673
9.056171076,3.358629456
9.062450511,3.358841635
9.068734301,3.359053276
9.075022447,3.359264387
9.081314954,3.359474977
9.087611824,3.359685054
9.09391306,3.359894628
9.100218666,3.360103706
9.106528643,3.360312297
9.112842996,3.360520408
9.119161727,3.360728047
9.125484839,3.360935223
9.131812336,3.361141942
9.13814422,3.361348212
9.144480495,3.36155404
9.150821163,3.361759433
9.157166228,3.361964398
9.163515692,3.362168942
9.169869559,3.362373071
9.176227831,3.362576792
9.182590513,3.362780111
9.188957606,3.362983033
9.195329114,3.363185565
9.20170504,3.363387712
9.208085387,3.36358948
9.214470158,3.363790873
9.220859356,3.363991898
9.227252984,3.364192559
9.233651046,3.36439286
9.240053543,3.364592806
9.246460481,3.364792401
9.25287186,3.36499165
9.259287686,3.365190556
9.26570796,3.365389123
9.272132686,3.365587355
9.278561866,3.365785255
9.284995505,3.365982825
9.291433604,3.366180069
9.297876168,3.36637699
9.304323198,3.366573589
9.310774699,3.366769869
9.317230674,3.366965833
9.323691125,3.367161482
9.330156055,3.367356817
9.336625469,3.36755184
9.343099368,3.367746553
9.349577756,3.367940955
9.356060636,3.368135048
9.362548011,3.368328833
9.369039884,3.36852231
9.375536259,3.368715478
9.382037138,3.368908338
9.388542525,3.369100889
9.395052423,3.369293131
9.401566834,3.369485062
9.408085763,3.369676683
9.414609212,3.369867992
9.421137184,3.370058986
9.427669682,3.370249665
9.43420671,3.370440027
9.440748271,3.37063007
9.447294367,3.37081979
9.453845003,3.371009187
9.46040018,3.371198256
9.466959903,3.371386995
9.473524174,3.371575401
9.480092997,3.37176347
9.486666375,3.371951198
9.49324431,3.372138583
9.499826807,3.372325619
9.506413868,3.372512302
9.513005496,3.372698628
9.519601695,3.372884592
9.526202467,3.37307019
9.532807817,3.373255415
9.539417746,3.373440263
9.546032259,3.373624728
9.552651358,3.373808804
9.559275046,3.373992486
9.565903328,3.374175766
9.572536205,3.374358639
9.579173682,3.374541099
9.585815761,3.374723137
9.592462445,3.374904748
9.599113739,3.375085924
9.605769644,3.375266657
9.612430164,3.375446941
9.619095302,3.375626767
9.625765063,3.375806127
9.632439447,3.375985013
9.63911846,3.376163417
9.645802104,3.37634133
9.652490382,3.376518743
9.659183298,3.376695648
9.665880855,3.376872036
9.672583055,3.377047897
9.679289903,3.377223222
9.686001401,3.377398001
9.692717553,3.377572224
9.699438362,3.377745882
9.706163831,3.377918964
9.712893963,3.378091461
9.719628762,3.378263361
9.726368231,3.378434654
9.733112373,3.37860533
9.739861191,3.378775378
9.746614689,3.378944786
9.753372869,3.379113543
9.760135735,3.379281639
9.766903291,3.379449061
9.773675539,3.379615798
9.780452484,3.379781839
9.787234127,3.379947171
9.794020472,3.380111783
9.800811523,3.380275662
9.807607283,3.380438797
9.814407755,3.380601174
9.821212942,3.380762782
9.828022848,3.380923608
9.834837476,3.38108364
9.841656829,3.381242864
9.84848091,3.381401268
9.855309724,3.381558839
9.862143272,3.381715563
9.868981558,3.381871429
9.875824586,3.382026422
9.882672359,3.382180529
9.88952488,3.382333737
9.896382153,3.382486033
9.90324418,3.382637403
9.910110966,3.382787833
9.916982512,3.38293731
9.923858824,3.38308582
9.930739903,3.38323335
9.937625754,3.383379885
9.944516379,3.383525412
9.951411782,3.383669917
9.958311966,3.383813387
9.965216934,3.383955806
9.972126691,3.384097161
9.979041239,3.384237439
9.985960581,3.384376625
9.99288472,3.384514705
9.999813661,3.384651665
10.00674741,3.384787491
10.01368596,3.384922169
10.02062932,3.385055686
10.0275775,3.385188025
10.0345305,3.385319175
10.04148832,3.385449121
10.04845096,3.385577848
10.05541843,3.385705343
10.06239073,3.385831592
10.06936787,3.38595658
10.07634984,3.386080295
10.08333665,3.386202721
10.09032831,3.386323845
10.09732482,3.386443654
10.10432618,3.386562133
10.11133239,3.386679269
10.11834346,3.386795048
10.1253594,3.386909457
10.13238019,3.387022481
10.13940586,3.387134108
10.1464364,3.387244325
10.15347181,3.387353117
10.1605121,3.387460471
10.16755727,3.387566375
10.17460733,3.387670815
10.18166227,3.387773779
10.18872211,3.387875253
10.19578684,3.387975224
10.20285647,3.388073681
10.209931,3.38817061
10.21701044,3.388265999
10.22409479,3.388359835
10.23118405,3.388452106
10.23827822,3.388542801
10.24537732,3.388631907
10.25248133,3.388719412
10.25959027,3.388805304
10.26670415,3.388889573
10.27382295,3.388972206
10.28094669,3.389053192
10.28807537,3.38913252
10.29520899,3.389210179
10.30234756,3.389286159
10.30949108,3.389360447
10.31663955,3.389433035
10.32379298,3.389503911
10.33095137,3.389573065
10.33811472,3.389640488
10.34528304,3.389706169
10.35245633,3.389770099
10.35963459,3.389832268
10.36681783,3.389892667
10.37400605,3.389951286
10.38119926,3.390008118
10.38839745,3.390063152
10.39560064,3.390116381
10.40280882,3.390167797
10.41002199,3.39021739
10.41724017,3.390265153
10.42446336,3.390311079
10.43169155,3.390355159
10.43892475,3.390397388
10.44616297,3.390437756
10.45340621,3.390476258
10.46065447,3.390512887
10.46790776,3.390547637
10.47516607,3.390580501
10.48242942,3.390611473
10.48969781,3.390640548
10.49697123,3.39066772
10.5042497,3.390692984
10.51153322,3.390716335
10.51882178,3.390737768
10.5261154,3.390757279
10.53341408,3.390774863
10.54071782,3.390790517
10.54802662,3.390804235
10.55534049,3.390816016
10.56265943,3.390825856
10.56998344,3.390833751
10.57731254,3.390839699
10.58464671,3.390843698
10.59198597,3.390845745
10.59933032,3.390845838
10.60667977,3.390843976
10.61403431,3.390840157
10.62139394,3.39083438
10.62875869,3.390826644
10.63612853,3.390816948
10.64350349,3.390805293
10.65088356,3.390791678
10.65826875,3.390776102
10.66565906,3.390758568
10.6730545,3.390739075
10.68045506,3.390717624
10.68786075,3.390694218
10.69527158,3.390668856
10.70268755,3.390641542
10.71010866,3.390612278
10.71753491,3.390581065
10.72496632,3.390547907
10.73240287,3.390512806
10.73984459,3.390475767
10.74729146,3.390436791
10.7547435,3.390395885
10.7622007,3.39035305
10.76966308,3.390308293
10.77713063,3.390261618
10.78460335,3.390213029
10.79208126,3.390162532
10.79956436,3.390110133
10.80705264,3.390055837
10.81454611,3.389999651
10.82204479,3.389941581
10.82954866,3.389881634
10.83705773,3.389819817
10.84457201,3.389756136
10.8520915,3.389690601
10.8596162,3.389623219
10.86714612,3.389553997
10.87468127,3.389482944
10.88222164,3.38941007
10.88976723,3.389335383
10.89731806,3.389258892
10.90487412,3.389180607
10.91243543,3.389100538
10.92000197,3.389018695
10.92757376,3.388935088
10.93515081,3.388849729
10.9427331,3.388762628
10.95032066,3.388673796
10.95791347,3.388583245
10.96551155,3.388490987
10.9731149,3.388397034
10.98072352,3.388301398
10.98833742,3.388204091
10.99595659,3.388105128
11.00358105,3.38800452
11.0112108,3.387902282
11.01884583,3.387798427
11.02648616,3.387692968
11.03413179,3.387585921
11.04178272,3.387477299
11.04943895,3.387367118
11.05710049,3.387255392
11.06476735,3.387142136
11.07243952,3.387027367
11.08011701,3.386911099
11.08779982,3.386793349
11.09548797,3.386674132
11.10318144,3.386553466
11.11088024,3.386431367
11.11858439,3.386307852
11.12629388,3.386182938
11.13400871,3.386056642
11.14172889,3.385928983
11.14945443,3.385799977
11.15718532,3.385669643
11.16492157,3.385538
11.17266319,3.385405065
11.18041017,3.385270857
11.18816253,3.385135395
11.19592026,3.3849987
11.20368337,3.384860788
11.21145186,3.384721681
11.21922574,3.384581398
11.22700501,3.384439959
11.23478968,3.384297384
11.24257974,3.384153693
11.25037521,3.384008906
11.25817607,3.383863045
11.26598235,3.383716131
11.27379404,3.383568183
11.28161115,3.383419224
11.28943368,3.383269275
11.29726163,3.383118357
11.30509501,3.382966492
11.31293382,3.382813702
11.32077807,3.382660008
11.32862775,3.382505433
11.33648288,3.38235
11.34434346,3.38219373
11.35220948,3.382036646
11.36008096,3.381878771
11.3679579,3.381720128
11.3758403,3.381560739
11.38372816,3.381400628
11.3916215,3.381239818
11.39952031,3.381078332
11.40742459,3.380916193
11.41533436,3.380753426
11.42324961,3.380590053
11.43117034,3.380426098
11.43909657,3.380261586
11.4470283,3.38009654
11.45496553,3.379930983
11.46290826,3.379764941
11.47085649,3.379598437
11.47881024,3.379431496
11.4867695,3.379264141
11.49473429,3.379096397
11.50270459,3.378928289
11.51068042,3.378759841
11.51866178,3.378591077
11.52664868,3.378422022
11.53464111,3.378252701
11.54263909,3.378083138
11.55064261,3.377913357
11.55865168,3.377743384
11.5666663,3.377573244
11.57468648,3.37740296
11.58271223,3.377232559
11.59074353,3.377062063
11.59878041,3.376891499
11.60682286,3.376720891
11.61487089,3.376550264
11.62292449,3.376379643
11.63098368,3.376209052
11.63904846,3.376038516
11.64711883,3.37586806
11.6551948,3.375697708
11.66327636,3.375527486
11.67136353,3.375357417
11.67945631,3.375187527
11.6875547,3.37501784
11.6956587,3.37484838
11.70376832,3.374679173
11.71188357,3.374510242
11.72000444,3.374341612
11.72813095,3.374173307
11.73626309,3.374005351
11.74440086,3.373837768
11.75254428,3.373670584
11.76069335,3.373503821
11.76884807,3.373337503
11.77700844,3.373171655
11.78517447,3.3730063
11.79334616,3.372841462
11.80152352,3.372677165
11.80970655,3.372513431
11.81789525,3.372350284
11.82608963,3.372187748
11.83428969,3.372025846
11.84249544,3.3718646
11.85070688,3.371704034
11.85892401,3.371544171
11.86714684,3.371385032
11.87537537,3.371226641
11.88360961,3.371069019
11.89184955,3.37091219
11.90009521,3.370756176
11.90834659,3.370600997
11.91660369,3.370446677
11.92486651,3.370293237
11.93313507,3.370140697
11.94140935,3.369989081
11.94968938,3.369838408
11.95797514,3.3696887
11.96626665,3.369539979
11.97456391,3.369392263
11.98286692,3.369245575
11.99117569,3.369099933
11.99949022,3.36895536
12.00781052,3.368811874
12.01613658,3.368669495
12.02446842,3.368528244
12.03280604,3.368388138
12.04114944,3.368249199
12.04949862,3.368111444
12.05785359,3.367974893
12.06621435,3.367839564
12.07458091,3.367705476
12.08295328,3.367572647
12.09133145,3.367441095
12.09971542,3.367310838
12.10810521,3.367181893
12.11650082,3.367054279
12.12490225,3.366928011
12.13330951,3.366803108
12.14172259,3.366679587
12.15014151,3.366557462
12.15856627,3.366436752
12.16699686,3.366317472
12.17543331,3.366199638
12.1838756,3.366083266
12.19232375,3.36596837
12.20077775,3.365854968
12.20923762,3.365743073
12.21770335,3.3656327
12.22617495,3.365523865
12.23465243,3.36541658
12.24313578,3.365310861
12.25162502,3.365206721
12.26012014,3.365104174
12.26862116,3.365003233
12.27712806,3.364903912
12.28564087,3.364806223
12.29415958,3.364710179
12.3026842,3.364615793
12.31121472,3.364523076
12.31975117,3.364432042
12.32829353,3.364342701
12.33684181,3.364255066
12.34539602,3.364169147
12.35395617,3.364084955
12.36252224,3.364002502
12.37109426,3.363921798
12.37967222,3.363842853
12.38825613,3.363765677
12.39684599,3.363690281
12.40544181,3.363616674
12.41404359,3.363544866
12.42265133,3.363474864
12.43126504,3.36340668
12.43988473,3.363340321
12.44851039,3.363275795
12.45714203,3.363213112
12.46577965,3.363152278
12.47442327,3.363093303
12.48307288,3.363036192
12.49172848,3.362980955
12.50039009,3.362927597
12.5090577,3.362876126
12.51773133,3.362826548
12.52641097,3.36277887
12.53509662,3.362733098
12.5437883,3.362689237
12.55248601,3.362647295
12.56118974,3.362607275
12.56989952,3.362569184
12.57861533,3.362533027
12.58733718,3.362498808
12.59606508,3.362466532
12.60479904,3.362436204
12.61353905,3.362407828
12.62228511,3.362381407
12.63103725,3.362356946
12.63979545,3.362334448
12.64855973,3.362313917
12.65733008,3.362295356
12.66610651,3.362278767
12.67488903,3.362264154
12.68367764,3.362251519
12.69247235,3.362240865
12.70127315,3.362232193
12.71008005,3.362225506
12.71889306,3.362220805
12.72771218,3.362218092
12.73653742,3.362217369
12.74536877,3.362218637
12.75420625,3.362221896
12.76304986,3.362227147
12.7718996,3.362234392
12.78075547,3.362243631
12.78961749,3.362254863
12.79848565,3.36226809
12.80735996,3.36228331
12.81624042,3.362300524
12.82512704,3.362319732
12.83401982,3.362340932
12.84291877,3.362364125
12.85182389,3.362389308
12.86073518,3.362416482
12.86965266,3.362445644
12.87857631,3.362476794
12.88750616,3.362509929
12.89644219,3.362545049
12.90538442,3.36258215
12.91433285,3.362621232
12.92328749,3.362662292
12.93224834,3.362705327
12.9412154,3.362750335
12.95018867,3.362797314
12.95916817,3.36284626
12.9681539,3.362897171
12.97714585,3.362950044
12.98614404,3.363004875
12.99514847,3.363061661
13.00415914,3.363120399
13.01317606,3.363181085
13.02219924,3.363243714
13.03122867,3.363308284
13.04026436,3.363374791
13.04930631,3.363443229
13.05835454,3.363513595
13.06740904,3.363585884
13.07646982,3.363660093
13.08553688,3.363736215
13.09461022,3.363814247
13.10368986,3.363894183
13.1127758,3.363976018
13.12186803,3.364059748
13.13096657,3.364145367
13.14007142,3.36423287
13.14918258,3.364322251
13.15830006,3.364413504
13.16742386,3.364506624
13.17655398,3.364601605
13.18569044,3.364698441
13.19483323,3.364797127
13.20398236,3.364897655
13.21313784,3.36500002
13.22229966,3.365104215
13.23146784,3.365210234
13.24064238,3.36531807
13.24982327,3.365427717
13.25901053,3.365539168
13.26820416,3.365652416
13.27740417,3.365767454
13.28661056,3.365884275
13.29582332,3.366002872
13.30504248,3.366123237
13.31426803,3.366245364
13.32349998,3.366369244
13.33273833,3.366494871
13.34198308,3.366622236
13.35123424,3.366751333
13.36049182,3.366882152
13.36975582,3.367014687
13.37902624,3.367148929
13.38830309,3.36728487
13.39758637,3.367422503
13.40687609,3.367561818
13.41617225,3.367702807
13.42547485,3.367845463
13.43478391,3.367989776
13.44409942,3.368135737
13.45342139,3.368283339
13.46274983,3.368432573
13.47208473,3.368583429
13.4814261,3.368735898
13.49077395,3.368889972
13.50012829,3.369045641
13.50948911,3.369202897
13.51885642,3.36936173
13.52823022,3.36952213
13.53761053,3.369684088
13.54699734,3.369847594
13.55639066,3.37001264
13.56579049,3.370179215
13.57519684,3.370347309
13.58460971,3.370516913
13.59402911,3.370688016
13.60345503,3.370860609
13.6128875,3.371034681
13.62232651,3.371210222
13.63177206,3.371387222
13.64122416,3.37156567
13.65068281,3.371745557
13.66014802,3.371926871
13.6696198,3.372109601
13.67909814,3.372293738
13.68858306,3.372479269
13.69807455,3.372666186
13.70757262,3.372854475
13.71707728,3.373044127
13.72658853,3.37323513
13.73610637,3.373427472
13.74563082,3.373621143
13.75516186,3.373816132
13.76469952,3.374012426
13.77424379,3.374210014
13.78379468,3.374408884
13.79335219,3.374609025
13.80291633,3.374810425
13.8124871,3.375013072
13.8220645,3.375216953
13.83164855,3.375422057
13.84123924,3.375628372
13.85083658,3.375835885
13.86044058,3.376044583
13.87005123,3.376254456
13.87966855,3.376465489
13.88929254,3.37667767
13.8989232,3.376890987
13.90856054,3.377105426
13.91820456,3.377320975
13.92785527,3.377537621
13.93751267,3.377755351
13.94717677,3.377974151
13.95684757,3.378194009
13.96652507,3.378414911
13.97620928,3.378636843
13.98590021,3.378859792
13.99559786,3.379083745
14.00530223,3.379308687
14.01501333,3.379534605
14.02473117,3.379761485
14.03445574,3.379989314
14.04418706,3.380218076
14.05392512,3.380447758
14.06366993,3.380678346
14.07342151,3.380909826
14.08317984,3.381142182
14.09294494,3.3813754
14.10271681,3.381609467
14.11249546,3.381844367
14.12228089,3.382080085
14.1320731,3.382316607
14.1418721,3.382553917
14.1516779,3.382792002
14.16149049,3.383030845
14.17130989,3.383270431
14.1811361,3.383510745
14.19096912,3.383751773
14.20080896,3.383993498
14.21065563,3.384235904
14.22050912,3.384478977
14.23036944,3.384722701
14.2402366,3.38496706
14.2501106,3.385212037
14.25999145,3.385457618
14.26987915,3.385703786
14.2797737,3.385950526
14.28967512,3.38619782
14.2995834,3.386445653
14.30949855,3.386694009
14.31942058,3.386942871
14.32934949,3.387192223
14.33928528,3.387442048
14.34922796,3.38769233
14.35917753,3.387943052
14.36913401,3.388194198
14.37909739,3.38844575
14.38906767,3.388697692
14.39904487,3.388950007
14.40902899,3.389202678
14.41902003,3.389455688
14.429018,3.389709021
14.4390229,3.389962658
14.44903473,3.390216582
14.45905351,3.390470778
14.46907924,3.390725226
14.47911192,3.390979911
14.48915155,3.391234814
14.49919815,3.391489918
14.50925171,3.391745206
14.51931224,3.392000659
14.52937975,3.392256262
14.53945424,3.392511996
14.54953572,3.392767843
14.55962418,3.393023786
14.56971964,3.393279806
14.5798221,3.393535888
14.58993157,3.393792012
14.60004805,3.394048161
14.61017154,3.394304317
14.62030205,3.394560462
14.63043958,3.394816578
14.64058414,3.395072649
14.65073574,3.395328655
14.66089438,3.395584579
14.67106006,3.395840403
14.68123279,3.396096109
14.69141257,3.396351679
14.70159941,3.396607096
14.71179332,3.396862341
14.72199429,3.397117397
14.73220234,3.397372245
14.74241746,3.397626868
14.75263967,3.397881249
14.76286896,3.398135368
14.77310535,3.398389209
14.78334884,3.398642753
14.79359943,3.398895983
14.80385712,3.39914888
14.81412193,3.399401429
14.82439386,3.399653609
14.83467291,3.399905405
14.84495908,3.400156798
14.85525239,3.40040777
14.86555284,3.400658305
14.87586042,3.400908384
14.88617516,3.401157991
14.89649705,3.401407108
14.90682609,3.401655717
14.9171623,3.401903801
14.92750567,3.402151344
14.93785622,3.402398327
14.94821394,3.402644735
14.95857884,3.402890549
14.96895093,3.403135754
14.97933022,3.403380332
14.9897167,3.403624266
15.00011038,3.40386754
15.01051127,3.404110137
15.02091937,3.404352041
15.03133468,3.404593236
15.04175722,3.404833704
15.05218699,3.405073431
15.06262399,3.405312399
15.07306822,3.405550594
15.0835197,3.405787998
15.09397842,3.406024597
15.1044444,3.406260375
15.11491763,3.406495316
15.12539812,3.406729405
15.13588588,3.406962627
15.14638092,3.407194966
15.15688323,3.407426409
15.16739282,3.407656939
15.1779097,3.407886542
15.18843387,3.408115205
15.19896534,3.408342912
15.20950412,3.408569649
15.22005019,3.408795402
15.23060359,3.409020158
15.2411643,3.409243903
15.25173233,3.409466622
15.26230769,3.409688304
15.27289038,3.409908934
15.28348041,3.4101285
15.29407779,3.410346989
15.30468251,3.410564387
15.31529458,3.410780684
15.32591402,3.410995866
15.33654081,3.411209922
15.34717498,3.411422839
15.35781652,3.411634607
15.36846543,3.411845213
15.37912174,3.412054646
15.38978543,3.412262896
15.40045651,3.412469952
15.41113499,3.412675802
15.42182088,3.412880438
15.43251418,3.413083848
15.44321489,3.413286022
15.45392302,3.413486952
15.46463858,3.413686628
15.47536156,3.41388504
15.48609199,3.414082179
15.49682985,3.414278038
15.50757516,3.414472607
15.51832791,3.414665878
15.52908813,3.414857844
15.5398558,3.415048497
15.55063094,3.415237829
15.56141356,3.415425833
15.57220365,3.415612503
15.58300122,3.415797832
15.59380627,3.415981812
15.60461882,3.41616444
15.61543887,3.416345708
15.62626642,3.416525611
15.63710148,3.416704144
15.64794405,3.416881302
15.65879414,3.41705708
15.66965175,3.417231475
15.68051689,3.417404481
15.69138956,3.417576096
15.70226977,3.417746315
15.71315753,3.417915137
15.72405284,3.418082556
15.7349557,3.418248572
15.74586612,3.418413182
15.75678411,3.418576384
15.76770966,3.418738177
15.77864279,3.418898558
15.78958351,3.419057528
15.80053181,3.419215085
15.8114877,3.419371229
15.82245118,3.419525959
15.83342227,3.419679278
15.84440097,3.419831183
15.85538728,3.419981678
15.86638121,3.420130763
15.87738276,3.420278439
15.88839193,3.420424709
15.89940875,3.420569574
15.9104332,3.420713038
15.92146529,3.420855103
15.93250504,3.420995772
15.94355244,3.421135049
15.95460749,3.421272938
15.96567022,3.421409443
15.97674062,3.421544569
15.98781869,3.421678321
15.99890444,3.421810703
16.00999788,3.421941721
16.02109901,3.422071382
16.03220784,3.422199691
16.04332437,3.422326656
16.05444861,3.422452283
16.06558057,3.422576579
16.07672024,3.422699552
16.08786763,3.42282121
16.09902276,3.422941562
16.11018562,3.423060615
16.12135622,3.42317838
16.13253457,3.423294865
16.14372066,3.423410079
16.15491452,3.423524034
16.16611613,3.42363674
16.17732552,3.423748206
16.18854267,3.423858445
16.1997676,3.423967467
16.21100032,3.424075285
16.22224082,3.424181909
16.23348912,3.424287354
16.24474522,3.424391631
16.25600912,3.424494753
16.26728083,3.424596735
16.27856036,3.424697589
16.28984771,3.42479733
16.30114289,3.424895972
16.3124459,3.42499353
16.32375674,3.425090018
16.33507543,3.425185453
16.34640197,3.42527985
16.35773636,3.425373225
16.36907861,3.425465594
16.38042872,3.425556975
16.3917867,3.425647383
16.40315256,3.425736837
16.4145263,3.425825353
16.42590793,3.42591295
16.43729745,3.425999646
16.44869487,3.42608546
16.46010018,3.426170411
16.47151341,3.426254516
16.48293455,3.426337797
16.49436361,3.426420272
16.5058006,3.426501963
16.51724551,3.426582888
16.52869836,3.426663068
16.54015916,3.426742526
16.5516279,3.42682128
16.56310459,3.426899354
16.57458924,3.426976769
16.58608185,3.427053547
16.59758243,3.427129709
16.60909098,3.427205279
16.62060752,3.42728028
16.63213204,3.427354733
16.64366455,3.427428664
16.65520506,3.427502094
16.66675357,3.427575048
16.67831009,3.427647551
16.68987462,3.427719625
16.70144717,3.427791296
16.71302774,3.427862589
16.72461635,3.427933528
16.73621299,3.428004138
16.74781767,3.428074445
16.75943039,3.428144475
16.77105117,3.428214253
16.78268001,3.428283805
16.79431691,3.428353157
16.80596188,3.428422336
16.81761492,3.428491369
16.82927605,3.428560282
16.84094525,3.428629102
16.85262255,3.428697856
16.86430795,3.428766571
16.87600145,3.428835275
16.88770306,3.428903996
16.89941278,3.42897276
16.91113062,3.429041597
16.92285659,3.429110534
16.93459068,3.429179599
16.94633292,3.429248821
16.95808329,3.429318228
16.96984181,3.429387848
16.98160849,3.42945771
16.99338332,3.429527843
17.00516632,3.429598276
17.01695749,3.429669038
17.02875684,3.429740157
17.04056436,3.429811664
17.05238008,3.429883586
17.06420398,3.429955954
17.07603609,3.430028796
17.0878764,3.430102143
17.09972492,3.430176023
17.11158165,3.430250466
17.12344661,3.430325501
17.13531979,3.430401159
17.14720121,3.430477469
17.15909086,3.43055446
17.17098876,3.430632162
17.18289491,3.430710605
17.19480931,3.430789818
17.20673198,3.430869831
17.21866291,3.430950674
17.23060212,3.431032376
17.2425496,3.431114967
17.25450537,3.431198476
17.26646942,3.431282934
17.27844178,3.431368368
17.29042243,3.43145481
17.3024114,3.431542288
17.31440867,3.431630832
17.32641426,3.431720471
17.33842818,3.431811233
17.35045043,3.431903149
17.36248102,3.431996247
17.37451994,3.432090556
17.38656722,3.432186105
17.39862284,3.432282923
17.41068683,3.432381038
17.42275918,3.432480478
17.43483991,3.432581273
17.44692901,3.43268345
17.45902649,3.432787037
17.47113236,3.432892062
17.48324662,3.432998553
17.49536929,3.433106538
17.50750036,3.433216044
17.51963984,3.433327098
17.53178774,3.433439727
17.54394406,3.433553959
17.55610881,3.433669819
17.56828199,3.433787335
17.58046362,3.433906533
17.59265369,3.434027438
17.60485222,3.434150077
17.6170592,3.434274476
17.62927465,3.434400659
17.64149857,3.434528652
17.65373096,3.434658479
17.66597184,3.434790166
17.6782212,3.434923738
17.69047906,3.435059217
17.70274542,3.435196628
17.71502028,3.435335995
17.72730365,3.43547734
17.73959554,3.435620688
17.75189595,3.435766061
17.7642049,3.43591348
17.77652237,3.43606297
17.78884839,3.43621455
17.80118295,3.436368243
17.81352607,3.436524071
17.82587775,3.436682054
17.83823799,3.436842212
17.8506068,3.437004566
17.86298418,3.437169136
17.87537015,3.437335941
17.88776471,3.437505001
17.90016786,3.437676335
17.91257962,3.437849961
17.92499997,3.438025897
17.93742894,3.438204161
17.94986653,3.43838477
17.96231274,3.438567742
17.97476759,3.438753094
17.98723107,3.438940841
17.99970319,3.439130999
18.01218395,3.439323584
