Period (days),Log of Amplitude
2.177844898,2.162491729
2.179354988,2.163517081
2.180866126,2.164536611
2.182378311,2.165550349
2.183891545,2.166558326
2.185405828,2.167560572
2.186921161,2.168557117
2.188437544,2.169547993
2.18995498,2.170533231
2.191473467,2.171512861
2.192993007,2.172486916
2.194513601,2.173455427
2.196035249,2.174418426
2.197557953,2.175375944
2.199081712,2.176328014
2.200606527,2.177274668
2.2021324,2.178215938
2.203659331,2.179151857
2.205187321,2.180082458
2.20671637,2.181007774
2.20824648,2.181927838
2.20977765,2.182842682
2.211309882,2.18375234
2.212843177,2.184656847
2.214377535,2.185556235
2.215912956,2.186450538
2.217449442,2.18733979
2.218986994,2.188224025
2.220525612,2.189103278
2.222065297,2.189977583
2.223606049,2.190846973
2.225147869,2.191711485
2.226690759,2.192571152
2.228234718,2.19342601
2.229779748,2.194276093
2.23132585,2.195121437
2.232873023,2.195962077
2.234421269,2.196798047
2.235970589,2.197629384
2.237520983,2.198456123
2.239072452,2.1992783
2.240624997,2.20009595
2.242178618,2.20090911
2.243733316,2.201717814
2.245289093,2.2025221
2.246845948,2.203322004
2.248403883,2.204117561
2.249962898,2.204908808
2.251522994,2.205695782
2.253084172,2.206478518
2.254646432,2.207257053
2.256209776,2.208031425
2.257774204,2.208801669
2.259339716,2.209567823
2.260906314,2.210329922
2.262473998,2.211088005
2.264042769,2.211842107
2.265612628,2.212592267
2.267183575,2.21333852
2.268755612,2.214080905
2.270328739,2.214819457
2.271902956,2.215554215
2.273478265,2.216285215
2.275054666,2.217012494
2.276632161,2.217736091
2.278210749,2.218456041
2.279790432,2.219172383
2.28137121,2.219885153
2.282953084,2.220594389
2.284536055,2.221300128
2.286120124,2.222002408
2.287705291,2.222701266
2.289291557,2.223396739
2.290878923,2.224088864
2.29246739,2.224777678
2.294056958,2.22546322
2.295647628,2.226145526
2.297239401,2.226824633
2.298832278,2.227500579
2.30042626,2.228173401
2.302021347,2.228843135
2.303617539,2.22950982
2.305214839,2.230173491
2.306813246,2.230834186
2.308412761,2.231491943
2.310013386,2.232146797
2.31161512,2.232798786
2.313217965,2.233447946
2.314821921,2.234094315
2.31642699,2.234737928
2.318033171,2.235378823
2.319640467,2.236017036
2.321248876,2.236652602
2.322858401,2.23728556
2.324469042,2.237915944
2.3260808,2.238543791
2.327693675,2.239169136
2.329307668,2.239792017
2.330922781,2.240412468
2.332539014,2.241030525
2.334156367,2.241646224
2.335774842,2.242259601
2.337394439,2.24287069
2.339015159,2.243479527
2.340637003,2.244086147
2.342259971,2.244690585
2.343884065,2.245292875
2.345509285,2.245893053
2.347135631,2.246491153
2.348763106,2.247087208
2.350391709,2.247681255
2.352021441,2.248273325
2.353652303,2.248863454
2.355284296,2.249451675
2.356917421,2.250038021
2.358551678,2.250622526
2.360187068,2.251205224
2.361823592,2.251786146
2.363461251,2.252365327
2.365100045,2.252942797
2.366739976,2.253518591
2.368381044,2.25409274
2.370023249,2.254665277
2.371666594,2.255236232
2.373311078,2.255805638
2.374956702,2.256373527
2.376603467,2.256939929
2.378251374,2.257504875
2.379900424,2.258068396
2.381550617,2.258630523
2.383201954,2.259191286
2.384854437,2.259750715
2.386508065,2.26030884
2.388162839,2.26086569
2.389818762,2.261421296
2.391475832,2.261975686
2.393134051,2.262528888
2.39479342,2.263080933
2.39645394,2.263631847
2.398115611,2.26418166
2.399778435,2.264730399
2.401442411,2.265278091
2.403107541,2.265824765
2.404773826,2.266370447
2.406441266,2.266915165
2.408109862,2.267458943
2.409779615,2.26800181
2.411450526,2.268543791
2.413122596,2.269084912
2.414795825,2.269625199
2.416470214,2.270164675
2.418145764,2.270703368
2.419822476,2.2712413
2.42150035,2.271778497
2.423179388,2.272314983
2.424859591,2.272850781
2.426540958,2.273385915
2.428223491,2.273920408
2.429907191,2.274454283
2.431592058,2.274987563
2.433278093,2.27552027
2.434965298,2.276052426
2.436653672,2.276584053
2.438343217,2.277115172
2.440033934,2.277645805
2.441725823,2.278175972
2.443418885,2.278705694
2.445113121,2.279234991
2.446808532,2.279763883
2.448505118,2.28029239
2.450202881,2.280820532
2.451901821,2.281348326
2.453601939,2.281875792
2.455303236,2.282402949
2.457005712,2.282929814
2.458709369,2.283456405
2.460414207,2.28398274
2.462120228,2.284508837
2.463827431,2.285034711
2.465535818,2.28556038
2.46724539,2.28608586
2.468956147,2.286611167
2.47066809,2.287136317
2.47238122,2.287661324
2.474095538,2.288186205
2.475811045,2.288710974
2.477527741,2.289235646
2.479245628,2.289760234
2.480964706,2.290284752
2.482684976,2.290809215
2.484406438,2.291333636
2.486129095,2.291858027
2.487852945,2.292382402
2.489577991,2.292906772
2.491304234,2.29343115
2.493031673,2.293955548
2.49476031,2.294479977
2.496490145,2.295004449
2.49822118,2.295528974
2.499953415,2.296053564
2.501686852,2.296578228
2.50342149,2.297102977
2.505157331,2.297627822
2.506894376,2.29815277
2.508632625,2.298677832
2.510372079,2.299203017
2.51211274,2.299728333
2.513854607,2.30025379
2.515597683,2.300779394
2.517341966,2.301305155
2.51908746,2.30183108
2.520834164,2.302357177
2.522582078,2.302883452
2.524331205,2.303409913
2.526081545,2.303936566
2.527833098,2.304463418
2.529585866,2.304990475
2.531339849,2.305517743
2.533095048,2.306045227
2.534851465,2.306572935
2.536609099,2.307100869
2.538367952,2.307629036
2.540128024,2.308157441
2.541889317,2.308686087
2.543651831,2.30921498
2.545415568,2.309744123
2.547180527,2.310273521
2.54894671,2.310803177
2.550714118,2.311333094
2.552482751,2.311863277
2.55425261,2.312393727
2.556023697,2.312924449
2.557796012,2.313455444
2.559569556,2.313986715
2.561344329,2.314518265
2.563120333,2.315050096
2.564897569,2.31558221
2.566676036,2.316114607
2.568455737,2.316647292
2.570236672,2.317180263
2.572018842,2.317713524
2.573802248,2.318247074
2.57558689,2.318780916
2.57737277,2.319315049
2.579159888,2.319849474
2.580948245,2.320384193
2.582737842,2.320919204
2.58452868,2.32145451
2.58632076,2.321990108
2.588114082,2.322526001
2.589908648,2.323062186
2.591704458,2.323598665
2.593501514,2.324135436
2.595299815,2.3246725
2.597099363,2.325209854
2.59890016,2.3257475
2.600702204,2.326285435
2.602505499,2.326823659
2.604310043,2.327362171
2.606115839,2.327900969
2.607922887,2.328440052
2.609731188,2.32897942
2.611540743,2.329519069
2.613351553,2.330059
2.615163618,2.33059921
2.61697694,2.331139697
2.618791519,2.331680461
2.620607356,2.332221498
2.622424452,2.332762808
2.624242808,2.333304387
2.626062425,2.333846235
2.627883304,2.334388349
2.629705446,2.334930727
2.63152885,2.335473367
2.633353519,2.336016267
2.635179454,2.336559424
2.637006654,2.337102836
2.638835122,2.337646501
2.640664857,2.338190417
2.642495861,2.33873458
2.644328134,2.33927899
2.646161678,2.339823643
2.647996493,2.340368537
2.649832581,2.340913669
2.651669942,2.341459037
2.653508576,2.342004639
2.655348486,2.342550472
2.657189671,2.343096534
2.659032133,2.343642822
2.660875873,2.344189334
2.662720891,2.344736067
2.664567188,2.345283018
2.666414766,2.345830186
2.668263624,2.346377568
2.670113765,2.346925162
2.671965188,2.347472965
2.673817895,2.348020975
2.675671887,2.348569189
2.677527164,2.349117605
2.679383728,2.349666221
2.681241579,2.350215035
2.683100719,2.350764045
2.684961147,2.351313247
2.686822865,2.351862641
2.688685875,2.352412224
2.690550176,2.352961993
2.692415769,2.353511948
2.694282657,2.354062086
2.696150839,2.354612404
2.698020316,2.355162902
2.699891089,2.355713578
2.70176316,2.356264429
2.703636529,2.356815454
2.705511196,2.357366651
2.707387164,2.357918019
2.709264432,2.358469556
2.711143002,2.359021261
2.713022875,2.359573133
2.714904051,2.360125169
2.716786531,2.360677369
2.718670317,2.361229732
2.720555409,2.361782256
2.722441808,2.362334941
2.724329515,2.362887785
2.726218531,2.363440787
2.728108857,2.363993947
2.730000493,2.364547264
2.731893441,2.365100737
2.733787702,2.365654366
2.735683276,2.36620815
2.737580164,2.366762088
2.739478368,2.367316181
2.741377888,2.367870428
2.743278725,2.368424828
2.74518088,2.368979382
2.747084354,2.369534089
2.748989148,2.37008895
2.750895263,2.370643965
2.752802699,2.371199133
2.754711458,2.371754456
2.75662154,2.372309932
2.758532947,2.372865564
2.760445679,2.373421352
2.762359738,2.373977295
2.764275123,2.374533395
2.766191837,2.375089652
2.76810988,2.375646068
2.770029252,2.376202643
2.771949956,2.376759378
2.773871991,2.377316275
2.775795359,2.377873334
2.777720061,2.378430557
2.779646097,2.378987945
2.781573469,2.3795455
2.783502177,2.380103223
2.785432223,2.380661115
2.787363607,2.381219179
2.78929633,2.381777416
2.791230393,2.382335828
2.793165797,2.382894416
2.795102543,2.383453184
2.797040632,2.384012132
2.798980065,2.384571264
2.800920843,2.38513058
2.802862966,2.385690084
2.804806436,2.386249778
2.806751254,2.386809665
2.80869742,2.387369746
2.810644935,2.387930024
2.812593801,2.388490503
2.814544019,2.389051184
2.816495588,2.389612071
2.818448511,2.390173166
2.820402788,2.390734472
2.82235842,2.391295993
2.824315408,2.391857731
2.826273752,2.392419689
2.828233455,2.392981872
2.830194517,2.39354428
2.832156938,2.39410692
2.83412072,2.394669792
2.836085864,2.395232902
2.838052371,2.395796252
2.84002024,2.396359845
2.841989475,2.396923687
2.843960075,2.397487779
2.845932041,2.398052126
2.847905375,2.398616731
2.849880076,2.399181599
2.851856148,2.399746733
2.853833589,2.400312136
2.855812401,2.400877814
2.857792586,2.401443769
2.859774143,2.402010006
2.861757075,2.402576529
2.863741381,2.403143341
2.865727064,2.403710448
2.867714123,2.404277852
2.86970256,2.404845559
2.871692376,2.405413572
2.873683571,2.405981896
2.875676147,2.406550534
2.877670105,2.407119492
2.879665446,2.407688773
2.88166217,2.408258382
2.883660278,2.408828323
2.885659772,2.409398601
2.887660652,2.40996922
2.88966292,2.410540184
2.891666576,2.411111497
2.893671621,2.411683165
2.895678057,2.412255192
2.897685884,2.412827582
2.899695103,2.413400339
2.901705715,2.413973469
2.903717721,2.414546975
2.905731123,2.415120862
2.90774592,2.415695135
2.909762115,2.416269798
2.911779707,2.416844856
2.913798699,2.417420313
2.915819091,2.417996173
2.917840883,2.418572442
2.919864077,2.419149124
2.921888674,2.419726222
2.923914675,2.420303743
2.925942081,2.42088169
2.927970893,2.421460067
2.930001111,2.422038879
2.932032737,2.422618131
2.934065772,2.423197828
2.936100216,2.423777972
2.938136071,2.42435857
2.940173338,2.424939625
2.942212017,2.425521142
2.94425211,2.426103124
2.946293618,2.426685578
2.948336541,2.427268506
2.95038088,2.427851913
2.952426637,2.428435803
2.954473813,2.429020181
2.956522408,2.429605051
2.958572424,2.430190417
2.960623861,2.430776283
2.96267672,2.431362653
2.964731003,2.431949532
2.96678671,2.432536924
2.968843843,2.433124832
2.970902402,2.433713261
2.972962389,2.434302215
2.975023804,2.434891697
2.977086648,2.435481712
2.979150922,2.436072263
2.981216628,2.436663355
2.983283766,2.437254991
2.985352338,2.437847175
2.987422344,2.43843991
2.989493785,2.439033201
2.991566663,2.439627051
2.993640977,2.440221464
2.995716731,2.440816443
2.997793923,2.441411992
2.999872556,2.442008115
3.00195263,2.442604814
3.004034146,2.443202093
3.006117106,2.443799957
3.00820151,2.444398407
3.010287359,2.444997447
3.012374654,2.445597081
3.014463397,2.446197312
3.016553588,2.446798143
3.018645229,2.447399577
3.020738319,2.448001617
3.022832862,2.448604267
3.024928856,2.449207529
3.027026304,2.449811405
3.029125206,2.4504159
3.031225563,2.451021016
3.033327377,2.451626756
3.035430648,2.452233122
3.037535378,2.452840118
3.039641567,2.453447745
3.041749216,2.454056007
3.043858327,2.454664906
3.0459689,2.455274445
3.048080937,2.455884626
3.050194438,2.456495452
3.052309404,2.457106925
3.054425837,2.457719048
3.056543738,2.458331822
3.058663107,2.458945251
3.060783946,2.459559336
3.062906255,2.460174079
3.065030036,2.460789483
3.067155289,2.461405551
3.069282016,2.462022283
3.071410218,2.462639682
3.073539895,2.46325775
3.075671049,2.463876489
3.077803681,2.464495901
3.079937791,2.465115987
3.082073382,2.46573675
3.084210453,2.466358192
3.086349006,2.466980314
3.088489041,2.467603117
3.090630561,2.468226605
3.092773565,2.468850777
3.094918056,2.469475637
3.097064033,2.470101184
3.099211499,2.470727422
3.101360453,2.471354352
3.103510897,2.471981974
3.105662833,2.472610291
3.107816261,2.473239304
3.109971181,2.473869015
3.112127596,2.474499424
3.114285507,2.475130533
3.116444913,2.475762343
3.118605817,2.476394856
3.120768219,2.477028073
3.122932121,2.477661995
3.125097523,2.478296624
3.127264426,2.47893196
3.129432832,2.479568005
3.131602742,2.48020476
3.133774156,2.480842226
3.135947075,2.481480404
3.138121502,2.482119295
3.140297436,2.4827589
3.142474879,2.483399221
3.144653831,2.484040258
3.146834295,2.484682013
3.14901627,2.485324486
3.151199759,2.485967678
3.153384761,2.486611591
3.155571279,2.487256225
3.157759312,2.487901581
3.159948863,2.48854766
3.162139932,2.489194464
3.16433252,2.489841993
3.166526629,2.490490248
3.168722258,2.49113923
3.170919411,2.491788939
3.173118087,2.492439378
3.175318287,2.493090546
3.177520013,2.493742444
3.179723265,2.494395075
3.181928046,2.495048437
3.184134355,2.495702533
3.186342193,2.496357363
3.188551563,2.497012928
3.190762465,2.497669229
3.192974899,2.498326267
3.195188868,2.498984042
3.197404372,2.499642557
3.199621412,2.500301811
3.20183999,2.500961806
3.204060105,2.501622542
3.20628176,2.50228402
3.208504956,2.502946242
3.210729693,2.503609209
3.212955973,2.50427292
3.215183796,2.504937378
3.217413164,2.505602584
3.219644078,2.506268538
3.221876539,2.506935241
3.224110548,2.507602695
3.226346106,2.5082709
3.228583214,2.508939858
3.230821873,2.509609569
3.233062084,2.510280035
3.235303849,2.510951258
3.237547168,2.511623237
3.239792043,2.512295975
3.242038474,2.512969472
3.244286463,2.513643729
3.24653601,2.514318749
3.248787118,2.514994532
3.251039786,2.515671079
3.253294016,2.516348391
3.255549809,2.517026471
3.257807167,2.51770532
3.260066089,2.518384938
3.262326578,2.519065327
3.264588635,2.519746488
3.26685226,2.520428424
3.269117454,2.521111135
3.271384219,2.521794623
3.273652556,2.52247889
3.275922465,2.523163937
3.278193949,2.523849765
3.280467008,2.524536377
3.282741642,2.525223773
3.285017854,2.525911956
3.287295644,2.526600927
3.289575014,2.527290688
3.291855964,2.527981241
3.294138496,2.528672587
3.29642261,2.529364728
3.298708308,2.530057667
3.300995591,2.530751404
3.30328446,2.531445942
3.305574916,2.532141283
3.30786696,2.532837429
3.310160594,2.533534381
3.312455818,2.534232142
3.314752633,2.534930713
3.317051041,2.535630097
3.319351042,2.536330296
3.321652639,2.537031312
3.323955831,2.537733147
3.32626062,2.538435802
3.328567008,2.539139282
3.330874995,2.539843587
3.333184581,2.54054872
3.33549577,2.541254682
3.337808561,2.541961478
3.340122955,2.542669108
3.342438955,2.543377575
3.34475656,2.544086881
3.347075772,2.54479703
3.349396593,2.545508022
3.351719022,2.546219861
3.354043062,2.54693255
3.356368714,2.54764609
3.358695978,2.548360484
3.361024855,2.549075735
3.363355348,2.549791845
3.365687456,2.550508817
3.368021182,2.551226653
3.370356525,2.551945356
3.372693488,2.552664929
3.375032072,2.553385373
3.377372277,2.554106693
3.379714104,2.55482889
3.382057556,2.555551968
3.384402632,2.556275928
3.386749334,2.557000774
3.389097664,2.557726509
3.391447622,2.558453134
3.393799209,2.559180653
3.396152427,2.559909069
3.398507276,2.560638384
3.400863759,2.561368601
3.403221875,2.562099723
3.405581626,2.562831752
3.407943014,2.563564692
3.410306039,2.564298545
3.412670702,2.565033314
3.415037005,2.565769002
3.417404949,2.566505611
3.419774535,2.567243144
3.422145764,2.567981605
3.424518637,2.568720995
3.426893155,2.569461318
3.42926932,2.570202576
3.431647132,2.570944773
3.434026593,2.57168791
3.436407704,2.572431991
3.438790466,2.573177018
3.44117488,2.573922994
3.443560948,2.574669922
3.44594867,2.575417804
3.448338048,2.576166644
3.450729082,2.576916443
3.453121774,2.577667204
3.455516126,2.57841893
3.457912137,2.579171624
3.46030981,2.579925288
3.462709145,2.580679925
3.465110145,2.581435537
3.467512808,2.582192126
3.469917138,2.582949696
3.472323135,2.583708248
3.474730801,2.584467785
3.477140136,2.585228309
3.479551141,2.585989823
3.481963818,2.586752329
3.484378168,2.587515829
3.486794192,2.588280326
3.489211892,2.58904582
3.491631267,2.589812316
3.494052321,2.590579815
3.496475053,2.591348318
3.498899465,2.592117828
3.501325558,2.592888347
3.503753333,2.593659877
3.506182792,2.594432419
3.508613935,2.595205976
3.511046764,2.595980549
3.51348128,2.596756139
3.515917483,2.597532749
3.518355377,2.598310381
3.52079496,2.599089034
3.523236235,2.599868712
3.525679203,2.600649415
3.528123865,2.601431146
3.530570222,2.602213904
3.533018275,2.602997691
3.535468025,2.603782509
3.537919475,2.604568359
3.540372624,2.60535524
3.542827474,2.606143156
3.545284026,2.606932106
3.547742281,2.60772209
3.550202241,2.608513111
3.552663907,2.609305168
3.55512728,2.610098262
3.55759236,2.610892394
3.56005915,2.611687563
3.562527651,2.612483771
3.564997863,2.613281017
3.567469787,2.614079302
3.569943426,2.614878625
3.57241878,2.615678987
3.574895851,2.616480387
3.577374639,2.617282826
3.579855145,2.618086303
3.582337372,2.618890817
3.58482132,2.619696369
3.58730699,2.620502957
3.589794384,2.621310581
3.592283502,2.62211924
3.594774346,2.622928933
3.597266918,2.62373966
3.599761218,2.624551418
3.602257247,2.625364208
3.604755007,2.626178028
3.607254499,2.626992877
3.609755724,2.627808752
3.612258683,2.628625652
3.614763378,2.629443577
3.61726981,2.630262523
3.619777979,2.63108249
3.622287888,2.631903474
3.624799537,2.632725475
3.627312928,2.633548489
3.629828061,2.634372515
3.632344938,2.63519755
3.634863561,2.636023591
3.637383929,2.636850636
3.639906046,2.637678682
3.642429911,2.638507726
3.644955526,2.639337765
3.647482893,2.640168796
3.650012012,2.641000816
3.652542884,2.641833822
3.655075512,2.642667809
3.657609895,2.643502775
3.660146036,2.644338716
3.662683935,2.645175627
3.665223594,2.646013506
3.667765015,2.646852347
3.670308197,2.647692147
3.672853143,2.648532902
3.675399853,2.649374606
3.677948329,2.650217257
3.680498572,2.651060848
3.683050584,2.651905375
3.685604365,2.652750834
3.688159917,2.653597219
3.690717241,2.654444525
3.693276338,2.655292746
3.695837209,2.656141879
3.698399856,2.656991916
3.70096428,2.657842853
3.703530483,2.658694684
3.706098464,2.659547403
3.708668227,2.660401004
3.711239771,2.66125548
3.713813098,2.662110827
3.716388209,2.662967036
3.718965106,2.663824103
3.72154379,2.66468202
3.724124262,2.665540781
3.726706523,2.666400379
3.729290574,2.667260808
3.731876418,2.668122059
3.734464054,2.668984126
3.737053485,2.669847002
3.739644711,2.670710679
3.742237733,2.67157515
3.744832554,2.672440408
3.747429174,2.673306444
3.750027594,2.674173251
3.752627817,2.675040821
3.755229842,2.675909146
3.757833671,2.676778218
3.760439306,2.677648028
3.763046747,2.678518568
3.765655997,2.67938983
3.768267055,2.680261805
3.770879924,2.681134485
3.773494605,2.68200786
3.776111099,2.682881922
3.778729407,2.683756662
3.781349531,2.684632071
3.783971471,2.685508139
3.78659523,2.686384858
3.789220807,2.687262218
3.791848205,2.688140209
3.794477425,2.689018822
3.797108468,2.689898047
3.799741336,2.690777875
3.802376029,2.691658295
3.805012549,2.692539298
3.807650897,2.693420874
3.810291074,2.694303012
3.812933082,2.695185702
3.815576922,2.696068935
3.818222595,2.696952699
3.820870103,2.697836985
3.823519446,2.698721782
3.826170627,2.699607078
3.828823646,2.700492864
3.831478504,2.701379129
3.834135203,2.702265861
3.836793744,2.703153051
3.839454129,2.704040686
3.842116358,2.704928756
3.844780434,2.705817251
3.847446356,2.706706157
3.850114127,2.707595465
3.852783748,2.708485163
3.85545522,2.70937524
3.858128545,2.710265684
3.860803722,2.711156484
3.863480755,2.712047628
3.866159644,2.712939105
3.868840391,2.713830902
3.871522997,2.714723009
3.874207462,2.715615413
3.876893789,2.716508103
3.879581978,2.717401067
3.882272032,2.718294293
3.884963951,2.719187769
3.887657736,2.720081483
3.890353389,2.720975423
3.893050911,2.721869577
3.895750304,2.722763933
3.898451569,2.723658479
3.901154706,2.724553202
3.903859718,2.725448091
3.906566605,2.726343134
3.909275369,2.727238317
3.911986012,2.728133629
3.914698534,2.729029058
3.917412937,2.729924592
3.920129222,2.730820217
3.92284739,2.731715922
3.925567444,2.732611695
3.928289383,2.733507522
3.931013209,2.734403392
3.933738925,2.735299293
3.93646653,2.736195211
3.939196026,2.737091136
3.941927416,2.737987053
3.944660699,2.738882952
3.947395877,2.739778819
3.950132952,2.740674642
3.952871924,2.741570409
3.955612796,2.742466108
3.958355569,2.743361726
3.961100243,2.744257251
3.96384682,2.74515267
3.966595302,2.746047972
3.969345689,2.746943143
3.972097984,2.747838173
3.974852187,2.748733048
3.977608299,2.749627757
3.980366323,2.750522286
3.983126259,2.751416625
3.985888109,2.752310761
3.988651874,2.753204681
3.991417555,2.754098375
3.994185154,2.754991829
3.996954672,2.755885032
3.99972611,2.756777972
4.00249947,2.757670637
4.005274753,2.758563015
4.00805196,2.759455094
4.010831093,2.760346862
4.013612153,2.761238309
4.016395141,2.762129421
4.01918006,2.763020188
4.021966909,2.763910598
4.02475569,2.76480064
4.027546405,2.765690301
4.030339055,2.766579571
4.033133642,2.767468437
4.035930166,2.76835689
4.03872863,2.769244918
4.041529033,2.770132508
4.044331379,2.771019651
4.047135668,2.771906336
4.049941901,2.772792551
4.05275008,2.773678285
4.055560206,2.774563528
4.05837228,2.775448269
4.061186305,2.776332497
4.06400228,2.777216201
4.066820209,2.778099372
4.069640091,2.778981998
4.072461928,2.779864069
4.075285722,2.780745575
4.078111474,2.781626506
4.080939186,2.782506851
4.083768858,2.783386601
4.086600492,2.784265745
4.089434089,2.785144274
4.092269652,2.786022178
4.09510718,2.786899446
4.097946676,2.78777607
4.100788141,2.78865204
4.103631576,2.789527347
4.106476983,2.79040198
4.109324362,2.791275931
4.112173716,2.792149191
4.115025046,2.793021751
4.117878353,2.7938936
4.120733638,2.794764732
4.123590903,2.795635136
4.126450149,2.796504805
4.129311378,2.797373729
4.132174591,2.7982419
4.135039789,2.799109309
4.137906974,2.799975949
4.140776147,2.800841811
4.143647309,2.801706887
4.146520462,2.802571169
4.149395607,2.803434649
4.152272746,2.804297318
4.15515188,2.805159171
4.15803301,2.806020198
4.160916138,2.806880392
4.163801265,2.807739747
4.166688393,2.808598254
4.169577522,2.809455906
4.172468655,2.810312696
4.175361793,2.811168618
4.178256936,2.812023664
4.181154087,2.812877828
4.184053247,2.813731102
4.186954417,2.814583481
4.189857599,2.815434958
4.192762793,2.816285525
4.195670003,2.817135178
4.198579228,2.81798391
4.20149047,2.818831714
4.204403731,2.819678585
4.207319011,2.820524517
4.210236314,2.821369504
4.213155639,2.822213541
4.216076988,2.823056621
4.219000363,2.823898739
4.221925765,2.824739891
4.224853195,2.82558007
4.227782656,2.826419272
4.230714147,2.82725749
4.233647671,2.828094722
4.236583229,2.82893096
4.239520823,2.829766201
4.242460454,2.83060044
4.245402123,2.831433673
4.248345831,2.832265894
4.251291581,2.833097099
4.254239373,2.833927284
4.257189209,2.834756445
4.260141091,2.835584578
4.263095019,2.836411678
4.266050996,2.837237741
4.269009022,2.838062764
4.2719691,2.838886743
4.27493123,2.839709674
4.277895413,2.840531553
4.280861652,2.841352377
4.283829948,2.842172142
4.286800302,2.842990846
4.289772716,2.843808483
4.29274719,2.844625053
4.295723727,2.84544055
4.298702328,2.846254972
4.301682995,2.847068317
4.304665728,2.84788058
4.307650529,2.84869176
4.3106374,2.849501854
4.313626342,2.850310858
4.316617356,2.851118769
4.319610445,2.851925587
4.322605608,2.852731307
4.325602849,2.853535928
4.328602168,2.854339446
4.331603566,2.855141861
4.334607046,2.855943168
4.337612608,2.856743367
4.340620254,2.857542454
4.343629986,2.858340429
4.346641804,2.859137288
4.349655711,2.859933029
4.352671708,2.860727651
4.355689796,2.861521152
4.358709977,2.86231353
4.361732251,2.863104782
4.364756622,2.863894908
4.367783089,2.864683905
4.370811655,2.865471771
4.373842321,2.866258506
4.376875089,2.867044106
4.379909959,2.867828572
4.382946934,2.8686119
4.385986014,2.869394089
4.389027202,2.870175139
4.392070498,2.870955046
4.395115905,2.871733811
4.398163423,2.87251143
4.401213055,2.873287904
4.404264801,2.87406323
4.407318663,2.874837406
4.410374642,2.875610432
4.413432741,2.876382307
4.41649296,2.877153027
4.4195553,2.877922593
4.422619765,2.878691003
4.425686354,2.879458255
4.428755069,2.880224348
4.431825912,2.880989281
4.434898885,2.881753052
4.437973988,2.882515659
4.441051224,2.883277102
4.444130593,2.884037379
4.447212097,2.884796488
4.450295739,2.885554428
4.453381518,2.886311197
4.456469437,2.887066795
4.459559497,2.887821219
4.462651699,2.888574467
4.465746046,2.889326539
4.468842538,2.890077433
4.471941178,2.890827147
4.475041966,2.891575679
4.478144904,2.892323028
4.481249993,2.893069191
4.484357236,2.893814168
4.487466633,2.894557957
4.490578186,2.895300554
4.493691897,2.89604196
4.496807766,2.896782171
4.499925796,2.897521186
4.503045989,2.898259002
4.506168344,2.898995619
