Period (days),Log of Amplitude
7.922200485,2.39598866
7.92769364,2.396353348
7.933190603,2.396718834
7.938691378,2.397085073
7.944195967,2.39745202
7.949704373,2.397819628
7.955216598,2.398187853
7.960732646,2.39855665
7.966252518,2.398925975
7.971776218,2.399295785
7.977303747,2.399666035
7.98283511,2.400036683
7.988370308,2.400407687
7.993909343,2.400779003
7.99945222,2.40115059
8.00499894,2.401522406
8.010549506,2.40189441
8.01610392,2.402266562
8.021662186,2.402638822
8.027224306,2.403011149
8.032790283,2.403383504
8.038360119,2.403755848
8.043933817,2.404128143
8.04951138,2.404500351
8.05509281,2.404872433
8.060678111,2.405244353
8.066267284,2.405616074
8.071860332,2.40598756
8.077457259,2.406358775
8.083058067,2.406729683
8.088662758,2.40710025
8.094271335,2.407470441
8.099883801,2.407840222
8.105500159,2.40820956
8.111120412,2.408578422
8.116744561,2.408946776
8.12237261,2.409314588
8.128004561,2.409681829
8.133640417,2.410048466
8.139280182,2.41041447
8.144923857,2.410779809
8.150571445,2.411144456
8.156222949,2.41150838
8.161878371,2.411871552
8.167537716,2.412233946
8.173200984,2.412595533
8.178868179,2.412956286
8.184539304,2.413316179
8.19021436,2.413675186
8.195893352,2.41403328
8.201576282,2.414390438
8.207263152,2.414746634
8.212953966,2.415101844
8.218648725,2.415456046
8.224347433,2.415809215
8.230050092,2.416161329
8.235756706,2.416512367
8.241467276,2.416862307
8.247181806,2.417211127
8.252900299,2.417558807
8.258622757,2.417905328
8.264349182,2.418250669
8.270079578,2.418594812
8.275813948,2.418937738
8.281552293,2.41927943
8.287294618,2.419619869
8.293040924,2.419959039
8.298791215,2.420296923
8.304545492,2.420633505
8.31030376,2.42096877
8.31606602,2.421302702
8.321832276,2.421635288
8.327602531,2.421966512
8.333376786,2.422296363
8.339155045,2.422624825
8.34493731,2.422951888
8.350723585,2.423277538
8.356513872,2.423601765
8.362308174,2.423924556
8.368106494,2.424245902
8.373908834,2.424565793
8.379715197,2.424884217
8.385525587,2.425201167
8.391340005,2.425516633
8.397158455,2.425830608
8.402980939,2.426143082
8.408807461,2.42645405
8.414638023,2.426763503
8.420472627,2.427071436
8.426311277,2.427377842
8.432153976,2.427682716
8.438000726,2.427986052
8.44385153,2.428287847
8.449706391,2.428588095
8.455565311,2.428886792
8.461428294,2.429183936
8.467295342,2.429479524
8.473166459,2.429773552
8.479041646,2.430066019
8.484920907,2.430356923
8.490804245,2.430646263
8.496691662,2.430934037
8.502583162,2.431220245
8.508478746,2.431504888
8.514378419,2.431787965
8.520282182,2.432069477
8.526190039,2.432349425
8.532101992,2.43262781
8.538018045,2.432904636
8.543938199,2.433179902
8.549862459,2.433453614
8.555790826,2.433725772
8.561723305,2.433996381
8.567659896,2.434265444
8.573600604,2.434532966
8.579545431,2.43479895
8.585494381,2.435063402
8.591447455,2.435326326
8.597404657,2.435587728
8.603365989,2.435847614
8.609331455,2.43610599
8.615301058,2.436362862
8.6212748,2.436618236
8.627252683,2.436872121
8.633234712,2.437124524
8.639220889,2.437375451
8.645211216,2.437624911
8.651205698,2.437872912
8.657204335,2.438119464
8.663207132,2.438364574
8.669214091,2.438608251
8.675225216,2.438850506
8.681240508,2.439091348
8.687259971,2.439330786
8.693283609,2.439568832
8.699311422,2.439805494
8.705343416,2.440040785
8.711379592,2.440274716
8.717419953,2.440507296
8.723464503,2.440738538
8.729513244,2.440968454
8.735566179,2.441197055
8.741623311,2.441424353
8.747684643,2.441650361
8.753750178,2.441875091
8.759819918,2.442098557
8.765893868,2.44232077
8.771972029,2.442541744
8.778054404,2.442761493
8.784140997,2.442980031
8.79023181,2.443197369
8.796326847,2.443413524
8.802426109,2.443628508
8.808529601,2.443842336
8.814637325,2.444055022
8.820749284,2.44426658
8.826865481,2.444477027
8.832985919,2.444686375
8.839110601,2.444894641
8.845239529,2.445101839
8.851372708,2.445307985
8.857510138,2.445513093
8.863651825,2.44571718
8.86979777,2.44592026
8.875947976,2.44612235
8.882102448,2.446323466
8.888261186,2.446523623
8.894424195,2.446722836
8.900591477,2.446921123
8.906763036,2.4471185
8.912938873,2.447314981
8.919118994,2.447510585
8.925303399,2.447705327
8.931492092,2.447899223
8.937685077,2.448092291
8.943882356,2.448284545
8.950083932,2.448476004
8.956289808,2.448666683
8.962499987,2.4488566
8.968714472,2.449045771
8.974933266,2.449234212
8.981156372,2.44942194
8.987383793,2.449608972
8.993615533,2.449795325
8.999851593,2.449981015
9.006091977,2.450166059
9.012336688,2.450350474
9.01858573,2.450534276
9.024839104,2.450717483
9.031096814,2.45090011
9.037358864,2.451082175
9.043625255,2.451263693
9.049895991,2.451444682
9.056171076,2.451625159
9.062450511,2.451805139
9.068734301,2.451984638
9.075022447,2.452163675
9.081314954,2.452342264
9.087611824,2.452520422
9.09391306,2.452698165
9.100218666,2.452875509
9.106528643,2.45305247
9.112842996,2.453229065
9.119161727,2.453405309
9.125484839,2.453581218
9.131812336,2.453756808
9.13814422,2.453932093
9.144480495,2.454107091
9.150821163,2.454281815
9.157166228,2.454456282
9.163515692,2.454630506
9.169869559,2.454804503
9.176227831,2.454978288
9.182590513,2.455151874
9.188957606,2.455325278
9.195329114,2.455498513
9.20170504,2.455671594
9.208085387,2.455844536
9.214470158,2.456017351
9.220859356,2.456190055
9.227252984,2.456362661
9.233651046,2.456535183
9.240053543,2.456707634
9.246460481,2.456880028
9.25287186,2.457052377
9.259287686,2.457224696
9.26570796,2.457396996
9.272132686,2.45756929
9.278561866,2.457741592
9.284995505,2.457913912
9.291433604,2.458086264
9.297876168,2.45825866
9.304323198,2.45843111
9.310774699,2.458603627
9.317230674,2.458776223
9.323691125,2.458948907
9.330156055,2.459121693
9.336625469,2.459294589
9.343099368,2.459467607
9.349577756,2.459640757
9.356060636,2.45981405
9.362548011,2.459987495
9.369039884,2.460161103
9.375536259,2.460334882
9.382037138,2.460508843
9.388542525,2.460682994
9.395052423,2.460857344
9.401566834,2.461031903
9.408085763,2.461206678
9.414609212,2.461381678
9.421137184,2.461556911
9.427669682,2.461732385
9.43420671,2.461908108
9.440748271,2.462084086
9.447294367,2.462260328
9.453845003,2.46243684
9.46040018,2.462613629
9.466959903,2.462790701
9.473524174,2.462968063
9.480092997,2.46314572
9.486666375,2.46332368
9.49324431,2.463501946
9.499826807,2.463680526
9.506413868,2.463859423
9.513005496,2.464038643
9.519601695,2.46421819
9.526202467,2.46439807
9.532807817,2.464578285
9.539417746,2.464758841
9.546032259,2.464939741
9.552651358,2.465120989
9.559275046,2.465302587
9.565903328,2.46548454
9.572536205,2.465666849
9.579173682,2.465849519
9.585815761,2.46603255
9.592462445,2.466215946
9.599113739,2.466399709
9.605769644,2.466583839
9.612430164,2.46676834
9.619095302,2.466953211
9.625765063,2.467138455
9.632439447,2.467324072
9.63911846,2.467510062
9.645802104,2.467696428
9.652490382,2.467883168
9.659183298,2.468070282
9.665880855,2.468257772
9.672583055,2.468445635
9.679289903,2.468633873
9.686001401,2.468822483
9.692717553,2.469011466
9.699438362,2.469200819
9.706163831,2.469390542
9.712893963,2.469580634
9.719628762,2.469771091
9.726368231,2.469961913
9.733112373,2.470153098
9.739861191,2.470344643
9.746614689,2.470536545
9.753372869,2.470728803
9.760135735,2.470921412
9.766903291,2.471114372
9.773675539,2.471307677
9.780452484,2.471501325
9.787234127,2.471695312
9.794020472,2.471889635
9.800811523,2.47208429
9.807607283,2.472279273
9.814407755,2.472474579
9.821212942,2.472670205
9.828022848,2.472866147
9.834837476,2.473062399
9.841656829,2.473258957
9.84848091,2.473455815
9.855309724,2.473652971
9.862143272,2.473850417
9.868981558,2.474048149
9.875824586,2.474246161
9.882672359,2.474444449
9.88952488,2.474643006
9.896382153,2.474841827
9.90324418,2.475040906
9.910110966,2.475240237
9.916982512,2.475439814
9.923858824,2.475639632
9.930739903,2.475839683
9.937625754,2.476039962
9.944516379,2.476240462
9.951411782,2.476441177
9.958311966,2.476642101
9.965216934,2.476843226
9.972126691,2.477044546
9.979041239,2.477246055
9.985960581,2.477447745
9.99288472,2.47764961
9.999813661,2.477851643
10.00674741,2.478053837
10.01368596,2.478256185
10.02062932,2.47845868
10.0275775,2.478661315
10.0345305,2.478864082
10.04148832,2.479066975
10.04845096,2.479269987
10.05541843,2.47947311
10.06239073,2.479676338
10.06936787,2.479879662
10.07634984,2.480083077
10.08333665,2.480286574
10.09032831,2.480490146
10.09732482,2.480693787
10.10432618,2.480897488
10.11133239,2.481101244
10.11834346,2.481305046
10.1253594,2.481508888
10.13238019,2.481712763
10.13940586,2.481916663
10.1464364,2.482120581
10.15347181,2.482324511
10.1605121,2.482528446
10.16755727,2.482732378
10.17460733,2.4829363
10.18166227,2.483140207
10.18872211,2.483344091
10.19578684,2.483547945
10.20285647,2.483751763
10.209931,2.483955538
10.21701044,2.484159265
10.22409479,2.484362936
10.23118405,2.484566545
10.23827822,2.484770086
10.24537732,2.484973553
10.25248133,2.48517694
10.25959027,2.485380241
10.26670415,2.48558345
10.27382295,2.485786562
10.28094669,2.48598957
10.28807537,2.48619247
10.29520899,2.486395256
10.30234756,2.486597922
10.30949108,2.486800465
10.31663955,2.487002877
10.32379298,2.487205156
10.33095137,2.487407296
10.33811472,2.487609292
10.34528304,2.48781114
10.35245633,2.488012836
10.35963459,2.488214376
10.36681783,2.488415755
10.37400605,2.48861697
10.38119926,2.488818018
10.38839745,2.489018894
10.39560064,2.489219595
10.40280882,2.489420119
10.41002199,2.489620462
10.41724017,2.489820621
10.42446336,2.490020594
10.43169155,2.490220378
10.43892475,2.490419972
10.44616297,2.490619372
10.45340621,2.490818577
10.46065447,2.491017586
10.46790776,2.491216397
10.47516607,2.491415008
10.48242942,2.491613419
10.48969781,2.491811629
10.49697123,2.492009636
10.5042497,2.492207441
10.51153322,2.492405043
10.51882178,2.492602442
10.5261154,2.492799639
10.53341408,2.492996633
10.54071782,2.493193426
10.54802662,2.493390018
10.55534049,2.493586409
10.56265943,2.493782603
10.56998344,2.493978599
10.57731254,2.4941744
10.58464671,2.494370008
10.59198597,2.494565425
10.59933032,2.494760653
10.60667977,2.494955695
10.61403431,2.495150554
10.62139394,2.495345233
10.62875869,2.495539736
10.63612853,2.495734066
10.64350349,2.495928226
10.65088356,2.496122222
10.65826875,2.496316058
10.66565906,2.496509737
10.6730545,2.496703266
10.68045506,2.496896648
10.68786075,2.497089891
10.69527158,2.497282998
10.70268755,2.497475976
10.71010866,2.497668832
10.71753491,2.497861571
10.72496632,2.4980542
10.73240287,2.498246726
10.73984459,2.498439156
10.74729146,2.498631498
10.7547435,2.498823758
10.7622007,2.499015946
10.76966308,2.49920807
10.77713063,2.499400137
10.78460335,2.499592156
10.79208126,2.499784136
10.79956436,2.499976087
10.80705264,2.500168018
10.81454611,2.500359938
10.82204479,2.500551858
10.82954866,2.500743787
10.83705773,2.500935737
10.84457201,2.501127717
10.8520915,2.501319739
10.8596162,2.501511814
10.86714612,2.501703954
10.87468127,2.501896169
10.88222164,2.502088473
10.88976723,2.502280876
10.89731806,2.502473393
10.90487412,2.502666034
10.91243543,2.502858814
10.92000197,2.503051745
10.92757376,2.503244841
10.93515081,2.503438115
10.9427331,2.503631582
10.95032066,2.503825255
10.95791347,2.504019149
10.96551155,2.504213278
10.9731149,2.504407657
10.98072352,2.504602301
10.98833742,2.504797226
10.99595659,2.504992446
11.00358105,2.505187978
11.0112108,2.505383838
11.01884583,2.505580041
11.02648616,2.505776604
11.03413179,2.505973543
11.04178272,2.506170876
11.04943895,2.506368619
11.05710049,2.506566789
11.06476735,2.506765404
11.07243952,2.506964482
11.08011701,2.507164039
11.08779982,2.507364095
11.09548797,2.507564667
11.10318144,2.507765773
11.11088024,2.507967433
11.11858439,2.508169664
11.12629388,2.508372486
11.13400871,2.508575918
11.14172889,2.508779978
11.14945443,2.508984687
11.15718532,2.509190064
11.16492157,2.509396128
11.17266319,2.5096029
11.18041017,2.509810399
11.18816253,2.510018646
11.19592026,2.51022766
11.20368337,2.510437463
11.21145186,2.510648075
11.21922574,2.510859516
11.22700501,2.511071808
11.23478968,2.511284971
11.24257974,2.511499026
11.25037521,2.511713996
11.25817607,2.5119299
11.26598235,2.51214676
11.27379404,2.512364599
11.28161115,2.512583437
11.28943368,2.512803296
11.29726163,2.513024198
11.30509501,2.513246164
11.31293382,2.513469218
11.32077807,2.513693381
11.32862775,2.513918674
11.33648288,2.51414512
11.34434346,2.514372742
11.35220948,2.514601561
11.36008096,2.5148316
11.3679579,2.515062881
11.3758403,2.515295427
11.38372816,2.51552926
11.3916215,2.515764403
11.39952031,2.516000877
11.40742459,2.516238706
11.41533436,2.516477912
11.42324961,2.516718518
11.43117034,2.516960545
11.43909657,2.517204017
11.4470283,2.517448957
11.45496553,2.517695386
11.46290826,2.517943327
11.47085649,2.518192803
11.47881024,2.518443836
11.4867695,2.518696449
11.49473429,2.518950663
11.50270459,2.519206501
11.51068042,2.519463986
11.51866178,2.519723139
11.52664868,2.519983983
11.53464111,2.52024654
11.54263909,2.520510832
11.55064261,2.520776881
11.55865168,2.521044708
11.5666663,2.521314336
11.57468648,2.521585785
11.58271223,2.521859079
11.59074353,2.522134237
11.59878041,2.522411281
11.60682286,2.522690233
11.61487089,2.522971114
11.62292449,2.523253944
11.63098368,2.523538745
11.63904846,2.523825537
11.64711883,2.524114341
11.6551948,2.524405176
11.66327636,2.524698064
11.67136353,2.524993025
11.67945631,2.525290077
11.6875547,2.525589242
11.6956587,2.525890538
11.70376832,2.526193985
11.71188357,2.526499602
11.72000444,2.526807408
11.72813095,2.527117422
11.73626309,2.527429662
11.74440086,2.527744147
11.75254428,2.528060895
11.76069335,2.528379923
11.76884807,2.52870125
11.77700844,2.529024894
11.78517447,2.52935087
11.79334616,2.529679196
11.80152352,2.53000989
11.80970655,2.530342966
11.81789525,2.530678443
11.82608963,2.531016335
11.83428969,2.531356658
11.84249544,2.531699427
11.85070688,2.532044659
11.85892401,2.532392367
11.86714684,2.532742567
11.87537537,2.533095272
11.88360961,2.533450497
11.89184955,2.533808255
11.90009521,2.534168559
11.90834659,2.534531424
11.91660369,2.53489686
11.92486651,2.535264882
11.93313507,2.535635501
11.94140935,2.536008728
11.94968938,2.536384577
11.95797514,2.536763056
11.96626665,2.537144178
11.97456391,2.537527953
11.98286692,2.53791439
11.99117569,2.538303501
11.99949022,2.538695293
12.00781052,2.539089777
12.01613658,2.53948696
12.02446842,2.539886852
12.03280604,2.540289461
12.04114944,2.540694793
12.04949862,2.541102856
12.05785359,2.541513657
12.06621435,2.541927203
12.07458091,2.5423435
12.08295328,2.542762553
12.09133145,2.543184368
12.09971542,2.54360895
12.10810521,2.544036303
12.11650082,2.544466431
12.12490225,2.544899339
12.13330951,2.54533503
12.14172259,2.545773506
12.15014151,2.546214771
12.15856627,2.546658827
12.16699686,2.547105675
12.17543331,2.547555317
12.1838756,2.548007753
12.19232375,2.548462985
12.20077775,2.548921013
12.20923762,2.549381836
12.21770335,2.549845453
12.22617495,2.550311865
12.23465243,2.550781068
12.24313578,2.551253062
12.25162502,2.551727844
12.26012014,2.552205411
12.26862116,2.55268576
12.27712806,2.553168888
12.28564087,2.55365479
12.29415958,2.554143463
12.3026842,2.554634901
12.31121472,2.555129099
12.31975117,2.555626052
12.32829353,2.556125753
12.33684181,2.556628196
12.34539602,2.557133375
12.35395617,2.557641281
12.36252224,2.558151907
12.37109426,2.558665246
12.37967222,2.559181287
12.38825613,2.559700023
12.39684599,2.560221444
12.40544181,2.560745541
12.41404359,2.561272302
12.42265133,2.561801718
12.43126504,2.562333777
12.43988473,2.562868467
12.44851039,2.563405778
12.45714203,2.563945697
12.46577965,2.56448821
12.47442327,2.565033306
12.48307288,2.56558097
12.49172848,2.566131188
12.50039009,2.566683948
12.5090577,2.567239232
12.51773133,2.567797028
12.52641097,2.568357318
12.53509662,2.568920088
12.5437883,2.569485321
12.55248601,2.570053001
12.56118974,2.57062311
12.56989952,2.571195631
12.57861533,2.571770547
12.58733718,2.572347838
12.59606508,2.572927488
12.60479904,2.573509476
12.61353905,2.574093784
12.62228511,2.574680391
12.63103725,2.575269279
12.63979545,2.575860426
12.64855973,2.576453813
12.65733008,2.577049417
12.66610651,2.577647218
12.67488903,2.578247193
12.68367764,2.578849321
12.69247235,2.57945358
12.70127315,2.580059946
12.71008005,2.580668396
12.71889306,2.581278908
12.72771218,2.581891456
12.73653742,2.582506018
12.74536877,2.583122569
12.75420625,2.583741083
12.76304986,2.584361537
12.7718996,2.584983904
12.78075547,2.58560816
12.78961749,2.586234277
12.79848565,2.586862231
12.80735996,2.587491994
12.81624042,2.588123539
12.82512704,2.58875684
12.83401982,2.589391869
12.84291877,2.590028598
12.85182389,2.590667
12.86073518,2.591307046
12.86965266,2.591948707
12.87857631,2.592591956
12.88750616,2.593236762
12.89644219,2.593883098
12.90538442,2.594530932
12.91433285,2.595180236
12.92328749,2.59583098
12.93224834,2.596483132
12.9412154,2.597136664
12.95018867,2.597791543
12.95916817,2.59844774
12.9681539,2.599105222
12.97714585,2.599763959
12.98614404,2.600423919
12.99514847,2.601085071
13.00415914,2.601747381
13.01317606,2.602410819
13.02219924,2.603075351
13.03122867,2.603740945
13.04026436,2.604407568
13.04930631,2.605075188
13.05835454,2.605743771
13.06740904,2.606413283
13.07646982,2.607083692
13.08553688,2.607754963
13.09461022,2.608427064
13.10368986,2.609099959
13.1127758,2.609773614
13.12186803,2.610447996
13.13096657,2.61112307
13.14007142,2.611798801
13.14918258,2.612475154
13.15830006,2.613152096
13.16742386,2.613829589
13.17655398,2.614507601
13.18569044,2.615186094
13.19483323,2.615865035
13.20398236,2.616544386
13.21313784,2.617224114
13.22229966,2.617904181
13.23146784,2.618584552
13.24064238,2.619265192
13.24982327,2.619946064
13.25901053,2.620627132
13.26820416,2.621308359
13.27740417,2.62198971
13.28661056,2.622671149
13.29582332,2.623352637
13.30504248,2.62403414
13.31426803,2.624715621
13.32349998,2.625397042
13.33273833,2.626078367
13.34198308,2.626759559
13.35123424,2.627440581
13.36049182,2.628121397
13.36975582,2.628801969
13.37902624,2.62948226
13.38830309,2.630162234
13.39758637,2.630841853
13.40687609,2.631521079
13.41617225,2.632199876
13.42547485,2.632878207
13.43478391,2.633556034
13.44409942,2.63423332
13.45342139,2.634910027
13.46274983,2.635586119
13.47208473,2.636261557
13.4814261,2.636936305
13.49077395,2.637610326
13.50012829,2.638283581
13.50948911,2.638956033
13.51885642,2.639627645
13.52823022,2.64029838
13.53761053,2.640968201
13.54699734,2.641637069
13.55639066,2.642304947
13.56579049,2.642971799
13.57519684,2.643637586
13.58460971,2.644302272
13.59402911,2.644965819
13.60345503,2.64562819
13.6128875,2.646289347
13.62232651,2.646949254
13.63177206,2.647607873
13.64122416,2.648265167
13.65068281,2.648921099
13.66014802,2.649575632
13.6696198,2.650228728
13.67909814,2.650880352
13.68858306,2.651530465
13.69807455,2.65217903
13.70757262,2.652826012
13.71707728,2.653471374
13.72658853,2.654115077
13.73610637,2.654757087
13.74563082,2.655397365
13.75516186,2.656035876
13.76469952,2.656672584
13.77424379,2.657307451
13.78379468,2.657940441
13.79335219,2.658571518
13.80291633,2.659200646
13.8124871,2.659827788
13.8220645,2.660452909
13.83164855,2.661075973
13.84123924,2.661696943
13.85083658,2.662315784
13.86044058,2.66293246
13.87005123,2.663546935
13.87966855,2.664159175
13.88929254,2.664769142
13.8989232,2.665376803
13.90856054,2.665982121
13.91820456,2.666585062
13.92785527,2.66718559
13.93751267,2.667783671
13.94717677,2.668379269
13.95684757,2.66897235
13.96652507,2.669562879
13.97620928,2.670150822
13.98590021,2.670736144
13.99559786,2.67131881
14.00530223,2.671898788
14.01501333,2.672476041
14.02473117,2.673050537
14.03445574,2.673622242
14.04418706,2.674191121
14.05392512,2.674757142
14.06366993,2.67532027
14.07342151,2.675880473
14.08317984,2.676437716
14.09294494,2.676991968
14.10271681,2.677543194
14.11249546,2.678091363
14.12228089,2.678636441
14.1320731,2.679178396
14.1418721,2.679717196
14.1516779,2.680252807
14.16149049,2.680785198
14.17130989,2.681314338
14.1811361,2.681840193
14.19096912,2.682362732
14.20080896,2.682881925
14.21065563,2.683397738
14.22050912,2.683910142
14.23036944,2.684419105
14.2402366,2.684924595
14.2501106,2.685426583
14.25999145,2.685925037
14.26987915,2.686419927
14.2797737,2.686911223
14.28967512,2.687398894
14.2995834,2.687882911
14.30949855,2.688363244
14.31942058,2.688839862
14.32934949,2.689312737
14.33928528,2.68978184
14.34922796,2.69024714
14.35917753,2.690708609
14.36913401,2.691166219
14.37909739,2.69161994
14.38906767,2.692069745
14.39904487,2.692515604
14.40902899,2.69295749
14.41902003,2.693395375
14.429018,2.693829232
14.4390229,2.694259032
14.44903473,2.694684748
14.45905351,2.695106354
14.46907924,2.695523822
14.47911192,2.695937126
14.48915155,2.696346238
14.49919815,2.696751134
14.50925171,2.697151785
14.51931224,2.697548168
14.52937975,2.697940255
14.53945424,2.698328021
14.54953572,2.698711441
14.55962418,2.69909049
14.56971964,2.699465143
14.5798221,2.699835374
14.58993157,2.700201161
14.60004805,2.700562477
14.61017154,2.7009193
14.62030205,2.701271606
14.63043958,2.70161937
14.64058414,2.701962569
14.65073574,2.70230118
14.66089438,2.702635181
14.67106006,2.702964548
14.68123279,2.703289259
14.69141257,2.703609292
14.70159941,2.703924624
14.71179332,2.704235235
14.72199429,2.704541101
14.73220234,2.704842202
14.74241746,2.705138518
14.75263967,2.705430026
14.76286896,2.705716706
14.77310535,2.705998538
14.78334884,2.706275503
14.79359943,2.706547579
14.80385712,2.706814747
14.81412193,2.707076989
14.82439386,2.707334284
14.83467291,2.707586615
14.84495908,2.707833961
14.85525239,2.708076306
14.86555284,2.708313631
14.87586042,2.708545918
14.88617516,2.708773149
14.89649705,2.708995308
14.90682609,2.709212377
14.9171623,2.70942434
14.92750567,2.709631179
14.93785622,2.70983288
14.94821394,2.710029425
14.95857884,2.7102208
14.96895093,2.710406988
14.97933022,2.710587976
14.9897167,2.710763747
15.00011038,2.710934288
15.01051127,2.711099584
15.02091937,2.711259622
15.03133468,2.711414387
15.04175722,2.711563866
15.05218699,2.711708047
15.06262399,2.711846916
15.07306822,2.711980461
15.0835197,2.71210867
15.09397842,2.712231531
15.1044444,2.712349033
15.11491763,2.712461163
15.12539812,2.712567912
15.13588588,2.712669269
15.14638092,2.712765222
15.15688323,2.712855763
15.16739282,2.712940882
15.1779097,2.713020569
15.18843387,2.713094814
15.19896534,2.713163611
15.20950412,2.713226949
15.22005019,2.713284821
15.23060359,2.713337219
15.2411643,2.713384136
15.25173233,2.713425565
15.26230769,2.713461498
15.27289038,2.71349193
15.28348041,2.713516855
15.29407779,2.713536266
15.30468251,2.713550157
15.31529458,2.713558526
15.32591402,2.713561365
15.33654081,2.713558671
15.34717498,2.713550441
15.35781652,2.713536669
15.36846543,2.713517354
15.37912174,2.713492491
15.38978543,2.713462079
15.40045651,2.713426115
15.41113499,2.713384597
15.42182088,2.713337523
15.43251418,2.713284893
15.44321489,2.713226706
15.45392302,2.71316296
15.46463858,2.713093657
15.47536156,2.713018796
15.48609199,2.712938377
15.49682985,2.712852403
15.50757516,2.712760874
15.51832791,2.712663792
15.52908813,2.71256116
15.5398558,2.712452979
15.55063094,2.712339253
15.56141356,2.712219984
15.57220365,2.712095178
15.58300122,2.711964837
15.59380627,2.711828966
15.60461882,2.71168757
15.61543887,2.711540654
15.62626642,2.711388224
15.63710148,2.711230286
15.64794405,2.711066846
15.65879414,2.710897911
15.66965175,2.710723489
15.68051689,2.710543586
15.69138956,2.71035821
15.70226977,2.710167371
15.71315753,2.709971077
15.72405284,2.709769337
15.7349557,2.709562161
15.74586612,2.709349558
15.75678411,2.70913154
15.76770966,2.708908116
15.77864279,2.708679299
15.78958351,2.7084451
15.80053181,2.708205531
15.8114877,2.707960604
15.82245118,2.707710332
15.83342227,2.707454729
15.84440097,2.707193809
15.85538728,2.706927585
15.86638121,2.706656071
15.87738276,2.706379284
15.88839193,2.706097239
15.89940875,2.70580995
15.9104332,2.705517436
15.92146529,2.705219711
15.93250504,2.704916793
15.94355244,2.704608701
15.95460749,2.70429545
15.96567022,2.703977061
15.97674062,2.703653552
15.98781869,2.703324942
15.99890444,2.702991251
16.00999788,2.702652498
16.02109901,2.702308705
16.03220784,2.701959892
16.04332437,2.70160608
16.05444861,2.701247292
16.06558057,2.70088355
16.07672024,2.700514875
16.08786763,2.700141292
16.09902276,2.699762824
16.11018562,2.699379495
16.12135622,2.698991329
16.13253457,2.69859835
16.14372066,2.698200585
16.15491452,2.697798059
16.16611613,2.697390797
16.17732552,2.696978827
16.18854267,2.696562175
16.1997676,2.696140869
16.21100032,2.695714937
16.22224082,2.695284406
16.23348912,2.694849306
16.24474522,2.694409665
16.25600912,2.693965514
16.26728083,2.693516881
16.27856036,2.693063798
16.28984771,2.692606294
16.30114289,2.692144402
16.3124459,2.691678153
16.32375674,2.691207579
16.33507543,2.690732713
16.34640197,2.690253586
16.35773636,2.689770234
16.36907861,2.689282689
16.38042872,2.688790985
16.3917867,2.688295157
16.40315256,2.687795241
16.4145263,2.687291271
16.42590793,2.686783283
16.43729745,2.686271313
16.44869487,2.685755398
16.46010018,2.685235576
16.47151341,2.684711882
16.48293455,2.684184356
16.49436361,2.683653035
16.5058006,2.683117958
16.51724551,2.682579164
16.52869836,2.682036692
16.54015916,2.681490582
16.5516279,2.680940874
16.56310459,2.680387609
16.57458924,2.679830827
16.58608185,2.679270571
16.59758243,2.678706881
16.60909098,2.678139799
16.62060752,2.677569368
16.63213204,2.676995631
16.64366455,2.676418631
16.65520506,2.675838411
16.66675357,2.675255015
16.67831009,2.674668487
16.68987462,2.674078872
16.70144717,2.673486215
16.71302774,2.67289056
16.72461635,2.672291954
16.73621299,2.671690443
16.74781767,2.671086071
16.75943039,2.670478887
16.77105117,2.669868937
16.78268001,2.669256268
16.79431691,2.668640928
16.80596188,2.668022964
16.81761492,2.667402424
16.82927605,2.666779357
16.84094525,2.666153812
16.85262255,2.665525837
16.86430795,2.664895482
16.87600145,2.664262796
16.88770306,2.663627829
16.89941278,2.662990631
16.91113062,2.662351253
16.92285659,2.661709745
16.93459068,2.661066158
16.94633292,2.660420543
16.95808329,2.659772951
16.96984181,2.659123434
16.98160849,2.658472043
16.99338332,2.657818831
17.00516632,2.65716385
17.01695749,2.656507153
17.02875684,2.655848791
17.04056436,2.655188818
17.05238008,2.654527286
17.06420398,2.65386425
17.07603609,2.653199762
17.0878764,2.652533876
17.09972492,2.651866645
17.11158165,2.651198124
17.12344661,2.650528366
17.13531979,2.649857426
17.14720121,2.649185357
17.15909086,2.648512215
17.17098876,2.647838054
17.18289491,2.647162928
17.19480931,2.646486892
17.20673198,2.645810001
17.21866291,2.64513231
17.23060212,2.644453874
17.2425496,2.643774748
17.25450537,2.643094987
17.26646942,2.642414647
17.27844178,2.641733782
17.29042243,2.641052448
17.3024114,2.6403707
17.31440867,2.639688593
17.32641426,2.639006183
17.33842818,2.638323526
17.35045043,2.637640676
17.36248102,2.636957689
17.37451994,2.63627462
17.38656722,2.635591524
17.39862284,2.634908457
17.41068683,2.634225474
17.42275918,2.63354263
17.43483991,2.632859981
17.44692901,2.63217758
17.45902649,2.631495483
17.47113236,2.630813745
17.48324662,2.630132421
17.49536929,2.629451565
17.50750036,2.628771232
17.51963984,2.628091475
17.53178774,2.62741235
17.54394406,2.62673391
17.55610881,2.62605621
17.56828199,2.625379302
17.58046362,2.62470324
17.59265369,2.624028079
17.60485222,2.623353871
17.6170592,2.622680668
17.62927465,2.622008525
17.64149857,2.621337493
17.65373096,2.620667624
17.66597184,2.619998971
17.6782212,2.619331585
17.69047906,2.618665518
17.70274542,2.618000822
17.71502028,2.617337546
17.72730365,2.616675743
17.73959554,2.616015461
17.75189595,2.615356752
