5,8,9,10,12
7,10,10,11,12
12,10,15,15,15
14,10,17,16,19
13,18,19,16,19
26,21,26,23,31
9,10,17,13,20
10,9,17,14,23
12,19,23,17,25
11,17,22,19,27
13,16,24,19,24
12,19,22,22,26
16,21,24,22,23
15,14,17,17,21
12,11,15,14,22
12,18,20,20,21
30,36,36,33,21
24,29,31,26,22
31,36,38,30,25
47,56,56,43,23
41,43,46,32,20
26,25,34,25,23
25,29,31,32,27
22,22,27,17,14
19,21,25,21,16
16,20,23,20,13
23,23,28,25,16
41,42,45,35,22
35,38,39,36,20
32,29,34,20,10
18,16,23,19,10
15,19,24,20,12
17,16,21,16,4
19,19,22,22,5
14,15,18,16,4
16,14,20,14,5
27,23,29,17,4
30,28,31,21,4
23,21,24,17,5
16,15,18,20,5
31,26,31,25,20
11,8,14,13,21
7,6,12,7,9
8,9,13,9,16
8,6,10,7,22
10,8,16,11,24
13,13,17,16,22
10,7,11,12,15
10,7,10,10,8
18,12,16,12,13
22,22,23,16,18
36,32,35,26,34
21,18,20,16,15
14,7,10,11,7
13,12,14,11,6
19,17,15,14,14
27,22,22,24,22
20,15,15,15,12
12,8,11,9,8
8,5,7,6,4
49,45,34,49,33
20,13,19,17,12
20,14,14,16,12
22,19,17,20,16
26,22,20,23,21
47,42,43,36,45
46,43,38,42,36
41,38,32,39,34
27,23,20,23,19
24,18,18,19,16
18,15,14,13,16
10,8,10,9,10
13,11,9,11,7
19,12,13,14,10
18,15,14,18,12
17,14,15,16,11
22,16,15,15,14
17,14,14,13,10
22,17,16,16,16
14,11,9,12,9
20,14,13,13,13
27,22,18,20,14
32,27,23,31,24
18,13,14,13,10
20,16,13,13,10
18,14,13,17,10
23,17,16,22,11
23,17,19,18,13
32,28,24,24,24
35,32,25,30,25
41,40,32,34,31
45,46,37,33,38
50,53,46,47,43
40,41,32,28,34
40,41,34,36,32
40,40,33,26,32
10,7,10,10,7
13,9,11,10,8
23,19,17,16,13
27,24,19,15,11
11,8,9,9,8
24,22,20,24,16
62,57,48,53,45
20,19,15,17,12
26,19,19,17,15
22,18,17,16,17
20,16,16,12,15
26,19,18,18,13
27,21,21,16,13
25,19,18,16,12
35,24,27,22,18
76,63,61,62,55
78,71,56,51,46
20,18,14,19,10
41,34,29,41,25
69,62,53,61,51
70,62,54,46,50
7,6,10,10,8
22,20,19,26,11
48,41,34,39,27
28,25,21,16,17
17,15,16,18,16
45,43,35,36,33
39,37,39,28,22
36,31,27,31,18
49,50,38,33,37
22,24,19,20,16
40,43,36,41,26
43,47,39,29,28
59,51,47,40,39
25,26,20,19,15
32,26,25,23,16
39,33,29,29,20
40,43,33,24,28
32,28,26,22,17
48,38,36,27,27
14,13,15,11,14
23,20,19,20,19
42,38,34,32,25
54,53,45,36,39
54,53,45,41,46
11,13,15,11,13
20,18,21,19,16
47,45,37,37,38
84,78,67,68,63
116,113,99,95,92
147,139,123,101,107
18,13,15,11,17
19,21,16,22,14
48,46,41,37,41
22,18,19,14,15
38,37,36,40,31
58,51,47,40,39
51,49,42,36,44
21,14,16,11,11
19,25,18,19,13
37,32,29,24,25
29,29,25,23,23
13,12,16,16,18
42,42,39,55,38
62,58,50,44,39
68,61,57,72,48
105,93,84,82,72
59,46,42,31,35
19,12,14,13,14
31,31,30,40,30
51,48,45,37,40
27,24,23,25,17
59,63,52,62,57
89,84,75,69,72
25,32,24,20,18
31,26,29,31,22
39,32,32,27,29
41,35,36,38,30
75,66,63,66,57
94,74,74,62,59
56,53,49,36,35
80,73,70,54,63
71,66,55,39,52
29,19,22,25,19
52,44,43,51,36
82,68,62,80,52
104,95,79,83,80
11,17,15,12,19
36,27,31,37,26
60.04166667,50.625,51.70833333,60.54166667,43.625
85.41666667,66.41666667,72.125,79.66666667,55.25
75.27083333,61.16666667,53.20833333,60.29166667,35.75
61.70833333,51.75,49.20833333,40.58333333,34.91666667
63.41666667,54.08333333,55.70833333,79.04166667,44.25
96.58333333,73.0625,79.04166667,70.33333333,66.875
28.95833333,33.70833333,31.25,12.375,20.5
20.25,27,21.04166667,14.125,13.95833333
35.875,33.41666667,29.79166667,32.16666667,24
48.20833333,39.66666667,36.72916667,32.29166667,30.54166667
25.20833333,22.25,20.95833333,18.625,20.875
37.66666667,30.75,28.95833333,18.5,28.66666667
22.70833333,24.875,22.375,14.125,18.875
34.08333333,30.91666667,30.58333333,24.29166667,25.33333333
58.625,46.66666667,46.79166667,41.95833333,39.41666667
47.70833333,42.25,41.64583333,33.66666667,28.5
63.58333333,49.45833333,45.79166667,47.58333333,39.58333333
62.58333333,47.79166667,47.79166667,46.04166667,37.54166667
38.79166667,32.20833333,33.29166667,23.5,23.125
26.33333333,22.1875,23.91666667,22.125,15.6875
46.54166667,38.95833333,38.875,39.25,35.35416667
81.21052632,71.94736842,64,89.52631579,65.47368421
77.04166667,62.83333333,61.20833333,58.08333333,54.58333333
55.5,48.33333333,46.08333333,46.08333333,38.66666667
201.25,175.2083333,165.9166667,121.0833333,170.0416667
90.45833333,70.25,71.625,79.29166667,61.66666667
76.25,62.16666667,54.08333333,66.41666667,58.66666667
80.75,54.70833333,62.75,48.83333333,51.41666667
65.08333333,47.125,49.54166667,39.79166667,44.70833333
39.95833333,27.25,27.125,29.25,23
45.04166667,39.08333333,37.20833333,39.29166667,34.625
18.95833333,17.04166667,15.125,16.04166667,13.70833333
29.41666667,23.04166667,23.375,17.08333333,21.33333333
18.29166667,20.83333333,18.125,19.83333333,17.04166667
25.04166667,22.91666667,21.25,17.75,18.25
19.75,20.16666667,19.54166667,17.91666667,14.70833333
47.95833333,39.66666667,39.33333333,39,36.66666667
59.83333333,46.95833333,46.625,43.33333333,40.70833333
31.125,27,25.875,25.91666667,16.58333333
59.79166667,60.20833333,51.33333333,38.16666667,53.58333333
63.66666667,53.08333333,50.20833333,55.16666667,42.16666667
84,75.16666667,71.58333333,78.70833333,68.20833333
117.25,105.6666667,101.125,115.1666667,102.0416667
141.5416667,129.5,123.7916667,140.625,128.3333333
30.75,28.91666667,29.58333333,25.5,29.83333333
12.16666667,13.54166667,11.45833333,9.916666667,10.58333333
9.958333333,10.79166667,11.79166667,9.958333333,10.33333333
8.333333333,11.70833333,9.5,9.333333333,7.5
21.58333333,17.83333333,17.125,17.125,14.375
37.95833333,30.75,32.83333333,26.66666667,28.75
73.45833333,66.58333333,64.04166667,80,66.95833333
90.08333333,69.25,72,67.125,69.16666667
13.33333333,13.5,11.25,11.54166667,13.4375
32.95833333,25.83333333,26.125,30.41666667,20.41666667
63.04166667,47.54166667,48.95833333,41.625,49.25
23.54166667,16.33333333,18,15.75,16.95833333
29.54166667,23.58333333,23.45833333,21.33333333,22.41666667
39.29166667,41.54166667,38.91666667,40.125,39.66666667
60.22222222,58.38888889,55.44444444,52.44444444,58
77.45833333,82.04166667,74.66666667,72.33333333,82.41666667
33.08333333,33.79166667,31.14583333,31.5,30.64583333
20.08333333,21.16666667,20.66666667,17.33333333,17.625
27.79166667,25.375,27.41666667,23.54166667,25.125
12.25,13.08333333,12.08333333,11.54166667,10.29166667
25.08333333,24.58333333,22.91666667,22.875,23.08333333
59.64236111,59.21527778,57.02430556,54.79166667,62.8125
47.54166667,45.91666667,53.04166667,36.79166667,43.875
94.125,81.95833333,89.16666667,81.125,87.79166667
34.16666667,40.10416667,33.95833333,37.375,33.33333333
11.45833333,11.625,9.708333333,9.083333333,10.54166667
18.25,18.375,16.41666667,20.08333333,18.16666667
25.08333333,24.625,26.04166667,23.75,23.95833333
11.54166667,10.70833333,10.91666667,13.04166667,7.25
13.54166667,13.70833333,12.9375,11.29166667,8.666666667
12.91666667,11.91666667,12.45833333,12.41666667,11.41666667
23.41666667,18.33333333,22.125,16.125,16.91666667
16.70833333,15.66666667,15,15.79166667,9.25
18.0952381,18.85714286,19.28571429,19.57142857,13.57142857
9.805555556,8.541666667,10.26388889,8.777777778,7.25
20.10416667,13.04166667,14.625,14.125,11.25
13.29166667,11.25,14,10.625,10.41666667
13.70833333,13.79166667,13.04166667,14.08333333,9.916666667
16.75,15.58333333,14.20833333,15.16666667,12.5625
28.16666667,27.125,28.70833333,25.83333333,30.41666667
68.29166667,61.5,66.66666667,57.91666667,65.5
17,15.70833333,18.04166667,16.08333333,17.08333333
9.625,9.25,9.75,9.708333333,9.166666667
12.375,12.875,10.375,13.625,9.375
23.25,25.33333333,24.625,25.41666667,22.5
48.83333333,50.14583333,52.66666667,49.45833333,50.16666667
40.70833333,45.20833333,42.29166667,39.125,45.91666667
11.33333333,11.54166667,9.833333333,11.79166667,7.8125
11.79166667,12.70833333,11.54166667,10.91666667,8
11.54166667,12.41666667,12.83333333,13.58333333,10.4375
16.375,14.91666667,16.875,14.20833333,16.03472222
26.16666667,25.5,27.375,26.54166667,27.54166667
29.70833333,28.95833333,31.95833333,31.66666667,31.20833333
12.125,11.45833333,10.91666667,11.41666667,12.58333333
18.91666667,14.79166667,16.70833333,12.95833333,18.5
23.08695652,23.2826087,22.17391304,15.69565217,22.69565217
23.14583333,17.75,22.58333333,19,17.45833333
15,16.45833333,16.29166667,14.45833333,14.45833333
15.16666667,16.66666667,17.16666667,12.91666667,14.02083333
17.41666667,16.14583333,16.45833333,13.375,10.79166667
26.375,24.625,27.75,26.20833333,22.45833333
42.20833333,39.25,42.875,35.66666667,42.20833333
30.54166667,30.375,29.47916667,19.29166667,31.08333333
37.95833333,35.95833333,38.375,30.79166667,40.83333333
36.25,36.29166667,35.95833333,28.20833333,33.95833333
30,27.08333333,27.66666667,26.91666667,30.54166667
11.54166667,12.79166667,10.79166667,7.833333333,10.95833333
9.416666667,9.291666667,10.45833333,9.125,13
11.875,10.08333333,11.375,8.916666667,11.33333333
8.125,11.625,10.25,9.166666667,10.33333333
16.95833333,17.64583333,18.04166667,17.95833333,16.33333333
11.34782609,11.26086957,12.08695652,9.956521739,10.7826087
9.208333333,11.875,11.66666667,10.125,12.33333333
13.5,13.16666667,13.10416667,14.04166667,14.45833333
25.45833333,22.20833333,22,27.16666667,21.66666667
45.45833333,40.75,44.66666667,42.83333333,45.5
64.4375,55.79166667,63.54166667,54.70833333,65.29166667
62.79166667,56.83333333,62.79166667,53.08333333,66.66666667
49.125,45.875,47.1875,41.20833333,54.58333333
38.45833333,36.58333333,37.20833333,37.70833333,42.875
14.47916667,13.91666667,15.125,12.95833333,13.08333333
29.16666667,21.5,25.04166667,27.25,24.08333333
36.85416667,33.58333333,38.16666667,34.25,37.66666667
44.625,40.45833333,41.79166667,37.375,45.20833333
26.45833333,31.70833333,29.39583333,32.70833333,45
11.875,10.70833333,13.625,9.041666667,14.875
12.95833333,12.5,12.66666667,11.33333333,17
11.33333333,12.58333333,11.16666667,10.66666667,13.08333333
10.1875,10.75,11.58333333,11.20833333,8.708333333
20.60869565,15.86956522,18.34782609,13.26086957,14.04347826
26.79166667,24.20833333,26.625,21.625,26.54166667
39.25,36.16666667,40.5,32.95833333,41.04166667
46.75,41.83333333,47.64583333,34.125,46.70833333
16.54166667,15.25,17.20833333,14.875,17.16666667
14.33333333,11.29166667,14.625,10.25,15
10.625,10.58333333,9.916666667,10.875,10.125
12,11,11.79166667,10.83333333,12.16666667
30.375,24.375,28.79166667,24.08333333,27.79166667
12.89583333,11.04166667,12,9.833333333,12.625
8,8.166666667,9.770833333,7.541666667,13.04166667
9.416666667,8.041666667,9.333333333,7.75,9.979166667
10.58333333,9.416666667,11.41666667,9.208333333,9.541666667
9.583333333,11.375,11.58333333,8.5625,10.5
8.583333333,10.625,10.20833333,7.041666667,7.666666667
13,12.58333333,14.125,10.66666667,10.58333333
33.5625,29.83333333,34.83333333,30.375,35.33333333
35.66666667,34.375,33.66666667,30.83333333,40.375
15.54166667,10.45833333,14.33333333,12.29166667,12.66666667
14.125,13.83333333,15.16666667,13.58333333,14.5
16.95833333,16.25,16.375,12.125,14.625
18.10416667,18,16.79166667,14,15.29166667
11.02083333,10.625,10.16666667,8.708333333,8.125
14.16666667,12.58333333,13.29166667,11.79166667,10.875
13.66666667,13.70833333,13.83333333,15.20833333,18.72916667
22.66666667,21.66666667,21.5,24.5,26.41666667
32.79166667,29.41666667,31.58333333,27.83333333,33.33333333
29.19565217,22.43478261,26.86956522,21.08695652,34.47826087
29.58333333,24.33333333,28.25,24.58333333,32.6875
10.375,12.16666667,12.41666667,12.16666667,12.79166667
18.8125,17.33333333,19.75,16.29166667,18.25
26.45833333,21.66666667,24.58333333,21.375,24.875
8.833333333,9.583333333,7.416666667,7.708333333,6.145833333
8.625,8.833333333,9.833333333,11.625,9.125
13.33333333,12.625,13.91666667,13.125,13.83333333
28.5,22.41666667,27.89583333,22.20833333,25.79166667
15.8125,14.83333333,14.875,13.58333333,16.91666667
17.91666667,13.58333333,17.875,17.25,19.70833333
20.20833333,21.45833333,21.95833333,22.41666667,30
29.70833333,27.04166667,29.54166667,29.41666667,34.04166667
39.16666667,36.41666667,40.45833333,33.70833333,44.58333333
44.39583333,30.25,38,33.75,47.16666667
16.33333333,15.79166667,16.875,18.08333333,21.5
14.16666667,9.75,11.25,13.20833333,18.79166667
19.83333333,11.625,18.375,16.16666667,20.29166667
8.916666667,8.416666667,8.291666667,7.5,10.45833333
22.91666667,17.29166667,20.70833333,24.75,30.04166667
30.66666667,25.16666667,29.70833333,21.04166667,36.45833333
15.20833333,11.70833333,15.91666667,13.95833333,19.375
14,9.125,11.20833333,9.291666667,14.66666667
12.39583333,7.916666667,9,7,17.20833333
24.65217391,16.56521739,21.26086957,16.47826087,32.82608696
32,22.33333333,27.25,24.5,36.70833333
34.875,22.625,29.75,25.66666667,36.08333333
14.70833333,8.791666667,13.66666667,11,16.79166667
14.16666667,10.875,13.33333333,11.41666667,14.5
21.39130435,15.60869565,19.69565217,17.47826087,26.91304348
29.75,26.375,27.58333333,25.16666667,37.70833333
27.25,20.95833333,28.45833333,17.54166667,30.5
39.45833333,25.875,38.29166667,29.16666667,41.83333333
48.875,34.95833333,47.70833333,35.66666667,53.79166667
29.54166667,19.83333333,24.41666667,16.75,27.83333333
16.54166667,10.75,12.29166667,12.625,15.875
19.16666667,12.625,16.625,16.16666667,21.91666667
23.16666667,20.79166667,19.66666667,22.33333333,36.5
36.41666667,25.5,33.02083333,27.33333333,38.45833333
27.72916667,18.91666667,23.5,17.41666667,29.70833333
14.35416667,12.04166667,12.5,12.125,19.66666667
13.625,12.35416667,11.83333333,10.375,14.66666667
32.625,23.625,29.45833333,23.08333333,37.41666667
30.25,25.04166667,28.5,26.20833333,36.125
24,16.91666667,17.41666667,16.33333333,29.70833333
17.75,12.33333333,15.125,13.79166667,18.08333333
19.8125,13.125,16.77083333,15.66666667,20.70833333
20.70833333,13.5,15.91666667,16.66666667,19.75
22.25,17.125,18.41666667,17.33333333,26.625
32.91666667,20.5,29.58333333,21.16666667,40.25
26.41666667,16.29166667,22.58333333,17.16666667,32.04166667
39.47916667,26.75,33.875,29.16666667,48.54166667
37.41666667,19.83333333,31.20833333,18.08333333,35.04166667
33.54166667,19.83333333,29.33333333,19.45833333,34.33333333
17.875,10.83333333,15.45833333,15.83333333,20.20833333
15.45833333,11.625,13.54166667,13.125,15.70833333
9.416666667,6.208333333,7.833333333,10.04166667,9.020833333
14.625,9.125,10.25,11.95833333,13.5
21.29166667,11.91666667,17.79166667,15.75,20.125
32.25,24.125,28.89583333,22.25,33.5
31.58333333,25.625,29.33333333,31.375,38.125
17.16666667,17.3125,19.5,18.29166667,20.125
13.25,16.61805556,14.11111111,8.708333333,11.25
19,13.95833333,18.75,10.66666667,12.58333333
31.95833333,21.41666667,28.95833333,20.08333333,33.08333333
12.60416667,8.416666667,14.375,5.5,13.95833333
15.02083333,11.58333333,16.58333333,8.333333333,18.97916667
17.58333333,14.58333333,20.04166667,14.625,26.54166667
21.45833333,23.125,24.79166667,16.66666667,37.58333333
32.79166667,22.91666667,33.41666667,15.25,42.45833333
20.83333333,14.95833333,22.125,7.625,23.125
11.125,7.958333333,13.75,4.791666667,16.625
8.5625,9.458333333,11.16666667,6.583333333,10.66666667
9.125,9.75,12.04166667,10.83333333,15.04166667
17.70833333,17.70833333,22.16666667,19.125,27.5
28.58333333,26,30.875,25.10416667,40.58333333
18.54166667,12.45833333,17,10.20833333,19
18.66666667,9.875,18.58333333,12.75,19.52083333
18.16666667,12.33333333,17.91666667,10.5,20.375
15.10416667,13.41666667,16.5,9.041666667,20.41666667
13.375,12.75,16.625,8.291666667,21.95833333
22.375,14.5625,23.8125,17.1875,26.45833333
52.58333333,39.45833333,54.45833333,50.70833333,63.75
20.41666667,14.79166667,17.95833333,20.625,22.16666667
13,10.83333333,15.04166667,12.83333333,12.70833333
9.333333333,9.875,11.77083333,16.33333333,11.625
10.16666667,7.833333333,10.91666667,11.95833333,11.29166667
11.625,12.08333333,12.875,13,17.04166667
17.04166667,13.70833333,16.875,19.20833333,20
31.20833333,22,30.20833333,27.89583333,26.66666667
14.29166667,12.70833333,14.29166667,15.25,17.45833333
12.79166667,12.91666667,13.375,16.70833333,16.16666667
8.833333333,8.416666667,10.95833333,11.29166667,11.20833333
9.083333333,8.083333333,7.916666667,11,10.08333333
7.666666667,5.666666667,8.75,9.375,9.541666667
10.33333333,9.416666667,10.97916667,11.25,12.91666667
16.29166667,14.70833333,18.91666667,19.75,19.54166667
19.33333333,17.72916667,22.08333333,19.8125,22.6875
17.66666667,10.58333333,18.66666667,20.41666667,19.875
12.16666667,9.208333333,12.16666667,14,9.208333333
8.1875,8.291666667,8.833333333,10.79166667,8.3125
11.6875,9.625,11.79166667,13.83333333,10.95833333
12.25,12.08333333,15.20833333,17.375,12.75
13.04166667,12.20833333,13.95833333,22.91666667,13.79166667
14.625,15,19.75,24.45833333,15.375
18.83333333,18.25,21.04166667,26.91666667,21.54166667
14.41666667,14.75,17.41666667,20.54166667,17.70833333
22.20833333,23.75,26.20833333,27.5,28.58333333
23.86956522,21.04347826,24.7826087,34.30434783,26.26086957
22.30434783,20.47826087,25.63043478,40.91304348,22.91304348
34.94736842,31.78947368,42.36842105,52.10526316,41.36842105
39.29166667,39.5625,43.625,53.125,47.64583333
10.66666667,10.33333333,12.58333333,16.39583333,12.33333333
14.5,13,14.91666667,23.54166667,12.95833333
18.375,17.25,22.20833333,24.625,22.16666667
12.79166667,13.45833333,13.29166667,13.33333333,9.291666667
13.66666667,13.41666667,16.08333333,18.29166667,12.14583333
7.869565217,9.347826087,8.434782609,8.826086957,8.565217391
11.31818182,9.272727273,10.13636364,14.86363636,7.977272727
18.79166667,17.66666667,17.75,23.20833333,15.14583333
32.83333333,28.41666667,34.125,33.91666667,29
51.10416667,49.75,53.02083333,57.54166667,46.25
65.125,54.79166667,68.875,59.66666667,56.33333333
90.58333333,88.41666667,97.04166667,102.0833333,81.45833333
37.39130435,35.30434783,39.39130435,35.95652174,33.7826087
12.91666667,12.54166667,12.41666667,14.91666667,8.583333333
13.25,15.54166667,13.45833333,18.20833333,12.8125
9.956521739,12.08695652,11.86956522,12.56521739,11.58695652
23.125,20.125,21.625,23.89583333,18.29166667
12.08333333,11.95833333,11.04166667,8.784722222,9.611111111
12.91666667,16,14.04166667,13.58333333,11.70833333
17.13043478,20.60869565,19.60869565,17.86956522,15.86956522
22.5,19.29166667,21.5,23.54166667,13.5
48.625,46.5,47.91666667,52.33333333,45.89583333
26.65909091,27.77272727,30.27272727,27.93181818,27.77272727
11.31944444,13.13888889,10.91666667,9.520833333,11.08333333
12.68181818,9.886363636,12.45454545,10,7.727272727
18.41666667,18.41666667,19.125,18,12.5625
37,36.02173913,35.82608696,49.43478261,34.82608696
58,52.83333333,56.08333333,66.20833333,50.08333333
12.89583333,16.79166667,14.29166667,12.20833333,11.04166667
16.95652174,18.67391304,17.94202899,14.60144928,10.91304348
19.9375,23.08333333,21.25,31.20833333,19.95833333
38.04166667,39,37.27083333,53.04166667,31.45833333
54.625,50.125,49.5,55.04166667,46.70833333
16.65217391,21.7826087,19.7826087,15.17391304,16.17391304
11.625,15.25,13.625,9.270833333,12.66666667
14.6875,14.04166667,13.5,8.979166667,10.9375
29.29166667,31.45833333,28.875,28.25,30.25
57.91666667,58.29166667,59.79166667,67.41666667,52
53.4375,52.27083333,49.91666667,60.875,56.83333333
22.79166667,28.95833333,27.0625,21.5,28.58333333
15.69565217,16.08695652,14.1884058,11.05072464,15.80434783
16.95833333,19.85416667,20.41666667,16.04166667,15.91666667
26.66666667,30.875,27.625,28.16666667,29.5625
53.04545455,58.13636364,52.68181818,54.59090909,55.86363636
80.39583333,76.5,76.5,88.70833333,74.04166667
21.70833333,27.70833333,23.45833333,25.20833333,24.5
48.83333333,47.0625,43.3125,52.33333333,47.16666667
61.91666667,64.5625,63.41666667,73.79166667,64.20833333
62.04166667,68.125,59.95833333,63.60416667,62.625
76.04166667,80.16666667,76.95833333,86.91666667,81.8125
52.16666667,62.66666667,59.66666667,63.66666667,60.33333333
14.41666667,16.25,13.13194444,7.909722222,16.875
17.04166667,18.58333333,16.35416667,10.625,19
28.29166667,32.875,29,17.41666667,30.04166667
14.22916667,18.79166667,14.04166667,10.04166667,18.41666667
17.08333333,17.72916667,16.66666667,12.97916667,16.375
31.22222222,27.41666667,30.88888889,19.77777778,28.30555556
31.2173913,29.52173913,29.84782609,24.2173913,31.13043478
29.85416667,32.25,31.25,26.83333333,31.25
24.08333333,29.04166667,27.20833333,15.22916667,27.45833333
16.875,18.58333333,17.20833333,13.08333333,16.91666667
17.2173913,22.43478261,21.39130435,12.30434783,22.91304348
19.54166667,22.3125,18.875,11.625,21.20833333
31.52083333,30.25,32.83333333,26.5,26.19444444
23.04166667,23.66666667,22.29166667,11.9375,23.83333333
12.40277778,17.83333333,13.91666667,7.854166667,15
10.29166667,17.83333333,13,11.75,16.45833333
21.625,23,22.88888889,16.04861111,19.25
28.04347826,29.69565217,32,21.13043478,28.08695652
11.79166667,18.29166667,16.08333333,9.5,16.375
30.70833333,26.45833333,29.66666667,25.29166667,25.06944444
52.20833333,47.625,51.0625,52.25,47.58333333
60.39130435,54.30434783,58.34782609,65.86956522,49.52173913
46.63888889,43.91666667,43.33333333,39.83333333,31.70833333
44.70833333,39.91666667,42.79166667,41.89583333,38.41666667
16.45833333,19.125,18.58333333,4.895833333,19.5
20.7826087,23.45652174,19.19565217,12.93478261,21.52173913
25.75,28.2,25,15.45,24.7
27.82352941,31,26.29411765,19.76470588,23.64705882
33.42028986,37.92753623,39.65217391,20.04347826,35.73913043
15.95833333,18,18.58333333,10.79166667,18.5
32.16666667,26.95833333,30.33333333,24.41666667,24.41666667
26.08333333,27.25,32.16666667,19.625,20.54166667
27.56521739,31.41304348,30.65217391,22.13043478,25.39130435
51.83333333,54.375,51.66666667,46.875,50.3125
48.375,51.58333333,54.16666667,36.02083333,53.33333333
23.75,23.29166667,24.41666667,14.5,24.45833333
36.28571429,32.03174603,32.11111111,24.16666667,29.66666667
46.08333333,39.33333333,42.41666667,33.5,33.70833333
66.91666667,61.08333333,63.33333333,60.75,59.83333333
60.58333333,55.72916667,54.83333333,39.125,48.66666667
14.45454545,18.18181818,17.04545455,11.31818182,20.59090909
10.25,14.91666667,13.20833333,9.791666667,19.58333333
19.5625,21.83333333,23.70833333,17.33333333,22.25
36,37,36,36,35
42,36,37,26,33
28,26,27,21,25
31,31,32,22,31
20,21,20,18,18
21,21,19,13,22
14,17,16,12,20
12,17,18,12,19
16,20,19,14,23
17,21,21,11,23
22,23,25,17,24
41,40,39,27,43
42,35,38,28,39
52,55,54,31,60
38,37,39,28,44
17,17,19,14,19
26,24,26,19,25
33,27,31,16,26
37,36,34,27,40
69,68,65,54,69
96,83,91,76,85
57,51,55,34,48
85,77,81,79,79
111,107,108,81,107
113,109,111,93,104
82,74,79,57,78
28,25,27,17,27
17,19,17,13,21
26,24,24,18,26
51,47,45,28,50
66,74,65,54,76
32,36,30,22,31
21,22,20,16,27
28,21,22,14,25
27,25,23,17,28
40,39,36,30,42
33,29,30,21,27
19,20,18,11,24
27,23,24,15,25
42,39,39,32,44
55,50,49,36,51
69,63,60,47,65
125,119,110,116,128
111,101,106,101,110
48,35,43,28,43
15,13,15,11,21
17,17,16,10,26
14,14,14,10,19
21,19,20,23,24
27,30,29,23,33
30,27,27,20,30
