0.917189056,0.925390361,0.933562782,0.941706089,0.94982005,0.957904435,0.965959015,0.973983562,0.981977847,0.989941645,0.997874731,1.005776879,1.013647867,1.021487471,1.02929547,1.037071643,1.044815771,1.052527635,1.060207017,1.0678537,1.07546747,1.08304811,1.090595407,1.09810915,1.105589125,1.113035123,1.120446934,1.127824349,1.135167161,1.142475163,1.149748151,1.15698592,1.164188266,1.171354988,1.178485884,1.185580755,1.192639402,1.199661627,1.206647233,1.213596025,1.220507809,1.227382391,1.234219579,1.241019181,1.247781009,1.254504874,1.261190587,1.267837963,1.274446816,1.281016962,1.287548218,1.294040403,1.300493336,1.306906837,1.313280728,1.319614833,1.325908975,1.332162981,1.338376676,1.344549888,1.350682447,1.356774183,1.362824928,1.368834513,1.374802774,1.380729545,1.386614663,1.392457965,1.398259292,1.404018482,1.409735378,1.415409822,1.421041658,1.426630732,1.43217689,1.437679981,1.443139853,1.448556358,1.453929346,1.459258671,1.464544187,1.469785751,1.474983219,1.480136449,1.485245302,1.490309638,1.49532932,1.500304211,1.505234176,1.510119083,1.514958797,1.51975319,1.52450213,1.52920549,1.533863143,1.538474964,1.543040828,1.547560612,1.552034195,1.556461458,1.560842281,1.565176547,1.569464141,1.573704947,1.577898854,1.582045748,1.58614552,1.590198062,1.594203264,1.598161022,1.602071231,1.605933787,1.609748589,1.613515536,1.617234529,1.62090547,1.624528264,1.628102816,1.631629032,1.63510682,1.63853609,1.641916754,1.645248723,1.648531911,1.651766234,1.654951608,1.658087952,1.661175185,1.664213229,1.667202006,1.670141439,1.673031456,1.675871981,1.678662944,1.681404276,1.684095906,1.686737768,1.689329796,1.691871926,1.694364094,1.696806241,1.699198305,1.701540229,1.703831956,1.706073429,1.708264596,1.710405404,1.712495801,1.714535739,1.716525169,1.718464045,1.720352321,1.722189955,1.723976904,1.725713127,1.727398586,1.729033243,1.730617061,1.732150006,1.733632046,1.735063148,1.736443282,1.73777242,1.739050534,1.740277599,1.741453591,1.742578487,1.743652266,1.744674908,1.745646395,1.74656671,1.747435839,1.748253767,1.749020483,1.749735975,1.750400235,1.751013254,1.751575028,1.75208555,1.752544818,1.75295283,1.753309586,1.753615087,1.753869336,1.754072338,1.754224097,1.754324622,1.754373921,1.754372004,1.754318884,1.754214572,1.754059085,1.753852438,1.75359465,1.753285738,1.752925725,1.752514632,1.752052482,1.751539302,1.750975117,1.750359956,1.749693848,1.748976824,1.748208918,1.747390163,1.746520594,1.745600248,1.744629165,1.743607384,1.742534946,1.741411894,1.740238272,1.739014128,1.737739506,1.736414457,1.735039031,1.733613279,1.732137254,1.730611011,1.729034606,1.727408096,1.725731541,1.724005,1.722228536,1.720402211,1.718526091,1.716600242,1.714624731,1.712599626,1.710525,1.708400923,1.706227468,1.704004711,1.701732728,1.699411596,1.697041394,1.694622202,1.692154103,1.68963718,1.687071516,1.684457199,1.681794315,1.679082954,1.676323205,1.673515161,1.670658914,1.667754558,1.66480219,1.661801906,1.658753805,1.655657988,1.652514554,1.649323607,1.646085251,1.642799591,1.639466734,1.636086788,1.632659862,1.629186067,1.625665515,1.62209832,1.618484596,1.61482446,1.611118029,1.607365421,1.603566757,1.599722158,1.595831747,1.591895648,1.587913986,1.583886887,1.579814481,1.575696895,1.571534261,1.56732671,1.563074375,1.558777391,1.554435893,1.550050019,1.545619905,1.541145692,1.536627521,1.532065533,1.527459871,1.52281068,1.518118105,1.513382294,1.508603394,1.503781555,1.498916928,1.494009663,1.489059914,1.484067836,1.479033583,1.473957312,1.468839182,1.46367935,1.458477977,1.453235224,1.447951254,1.442626231,1.437260318,1.431853683,1.426406492,1.420918914,1.415391117,1.409823273,1.404215553,1.39856813,1.392881177,1.387154871,1.381389386,1.3755849,1.369741592,1.363859641,1.357939227,1.351980532,1.345983739,1.339949031,1.333876593,1.327766611,1.321619273,1.315434765,1.309213276,1.302954998,1.296660121,1.290328837,1.283961339,1.277557821,1.271118479,1.264643508,1.258133106,1.25158747,1.245006801,1.238391297,1.231741161,1.225056593,1.218337797,1.211584978,1.204798339,1.197978086,1.191124427,1.184237569,1.17731772,1.170365091,1.163379891,1.156362331,1.149312625,1.142230985,1.135117625,1.12797276,1.120796605,1.113589378,1.106351296,1.099082576,1.091783439,1.084454104,1.077094792,1.069705725,1.062287124,1.054839215,1.047362219,1.039856363,1.032321872,1.024758972,1.017167891,1.009548857,1.001902098,0.994227844,0.986526326,0.978797773,0.971042419,0.963260495,0.955452234,0.947617871,0.939757641,0.931871778,0.923960518,0.916024099,0.908062757,0.900076731,0.892066259,0.884031581,0.875972937,0.867890568,0.859784714,0.851655618,0.843503523,0.835328671,0.827131306,0.818911673,0.810670017,0.802406583,0.794121618,0.785815367,0.77748808,0.769140002,0.760771384,0.752382473,0.743973519,0.735544772,0.727096483,0.718628903,0.710142283,0.701636876,0.693112933,0.684570708,0.676010455,0.667432427,0.658836879,0.650224065,0.641594242,0.632947664,0.624284588,0.615605271,0.606909969,0.598198941,0.589472443,0.580730734,0.571974073,0.563202719,0.554416931,0.545616969,0.536803092,0.527975562,0.519134639,0.510280584,0.501413659,0.492534125,0.483642244,0.47473828,0.465822493,0.456895148,0.447956507,0.439006835,0.430046394,0.421075448,0.412094263,0.403103102,0.39410223,0.385091912,0.376072413,0.367043999,0.358006935,0.348961486,0.339907919,0.3308465,0.321777495,0.312701171,0.303617793,0.29452763,0.285430947,0.276328012,0.267219091,0.258104453,0.248984364,0.239859091,0.230728903,0.221594067,0.21245485,0.203311521,0.194164346,0.185013595,0.175859535,0.166702433,0.157542558,0.148380178,0.13921556,0.130048974,0.120880686,0.111710964,0.102540077,0.093368293,0.08419588,0.075023104,0.065850235,0.05667754,0.047505286,0.038333742,0.029163174,0.01999385,0.010826038,0.001660005,-0.007503983,-0.016665658,-0.025824753,-0.034981001,-0.044134137,-0.053283893,-0.062430004,-0.071572202,-0.080710223,-0.0898438,-0.098972668,-0.108096562,-0.117215216,-0.126328365,-0.135435745,-0.144537092,-0.15363214,-0.162720626,-0.171802286,-0.180876857,-0.189944076,-0.199003679,-0.208055403,-0.217098987,-0.226134169,-0.235160685,-0.244178276,-0.25318668,-0.262185636,-0.271174883,-0.280154162,-0.289123212,-0.298081775,-0.30702959,-0.3159664,-0.324891946,-0.333805971,-0.342708216,-0.351598424,-0.360476339,-0.369341705,-0.378194265,-0.387033764,-0.395859947,-0.40467256,-0.413471348,-0.422256058,-0.431026436,-0.439782231,-0.448523189,-0.457249059,-0.46595959,-0.47465453,-0.483333631,-0.491996641,-0.500643313,-0.509273396,-0.517886644,-0.526482809,-0.535061643,-0.5436229,-0.552166335,-0.560691701,-0.569198756,-0.577687253,-0.58615695,-0.594607604,-0.603038972,-0.611450814,-0.619842887,-0.628214951,-0.636566767,-0.644898096,-0.653208698,-0.661498337,-0.669766775,-0.678013775,-0.686239102,-0.694442521,-0.702623797,-0.710782696,-0.718918986,-0.727032433,-0.735122808,-0.743189878,-0.751233413,-0.759253185,-0.767248965,-0.775220524,-0.783167635,-0.791090073,-0.798987611,-0.806860025,-0.81470709,-0.822528584,-0.830324284,-0.838093969,-0.845837417,-0.853554409,-0.861244725,-0.868908147,-0.876544457,-0.88415344,-0.891734878,-0.899288557,-0.906814263,-0.914311783,-0.921780904,-0.929221415,-0.936633104,-0.944015763,-0.951369183,-0.958693155,-0.965987473,-0.97325193,-0.980486321,-0.987690442,-0.994864089,-1.002007061,-1.009119156,-1.016200172,-1.023249912,-1.030268175,-1.037254764,-1.044209484,-1.051132137,-1.058022529,-1.064880467,-1.071705757,-1.078498209,-1.085257631,-1.091983833,-1.098676627,-1.105335826,-1.111961241,-1.118552688,-1.125109983,-1.131632941,-1.13812138,-1.144575118,-1.150993976,-1.157377773,-1.163726332,-1.170039474,-1.176317025,-1.182558809,-1.188764651,-1.19493438,-1.201067822,-1.207164808,-1.213225168,-1.219248733,-1.225235336,-1.231184811,-1.237096992,-1.242971715,-1.248808818,-1.254608139,-1.260369517,-1.266092792,-1.271777806,-1.277424403,-1.283032426,-1.28860172,-1.294132131,-1.299623508,-1.305075698,-1.310488551,-1.315861919,-1.321195653,-1.326489608,-1.331743637,-1.336957596,-1.342131343,-1.347264735,-1.352357633,-1.357409895,-1.362421385,-1.367391966,-1.372321501,-1.377209856,-1.382056898,-1.386862495,-1.391626516,-1.396348832,-1.401029314,-1.405667835,-1.410264269,-1.414818492,-1.419330381,-1.423799814,-1.428226669,-1.432610827,-1.436952171,-1.441250583,-1.445505947,-1.44971815,-1.453887077,-1.458012618,-1.462094662,-1.4661331,-1.470127823,-1.474078725,-1.477985701,-1.481848647,-1.48566746,-1.489442039,-1.493172283,-1.496858095,-1.500499375,-1.50409603,-1.507647963,-1.511155081,-1.514617292,-1.518034506,-1.521406632,-1.524733583,-1.528015272,-1.531251613,-1.534442523,-1.537587919,-1.540687718,-1.543741842,-1.546750211,-1.549712749,-1.552629378,-1.555500025,-1.558324617,-1.56110308,-1.563835345,-1.566521343,-1.569161006,-1.571754267,-1.57430106,-1.576801324,-1.579254994,-1.581662011,-1.584022314,-1.586335846,-1.588602549,-1.590822368,-1.592995249,-1.59512114,-1.597199988,-1.599231745,-1.601216361,-1.603153789,-1.605043984,-1.606886901,-1.608682497,-1.610430731,-1.612131562,-1.613784952,-1.615390863,-1.616949259,-1.618460106,-1.61992337,-1.62133902,-1.622707024,-1.624027355,-1.625299984,-1.626524885,-1.627702033,-1.628831405,-1.629912979,-1.630946734,-1.63193265,-1.632870711,-1.633760899,-1.6346032,-1.6353976,-1.636144087,-1.636842649,-1.637493278,-1.638095965,-1.638650703,-1.639157488,-1.639616316,-1.640027184,-1.640390091,-1.640705038,-1.640972026,-1.641191058,-1.641362139,-1.641485276,-1.641560474,-1.641587744,-1.641567095,-1.641498539,-1.641382089,-1.641217759,-1.641005564,-1.640745523,-1.640437653,-1.640081974,-1.639678508,-1.639227278,-1.638728307,-1.638181621,-1.637587246,-1.636945212,-1.636255548,-1.635518284,-1.634733453,-1.633901089,-1.633021227,-1.632093904,-1.631119157,-1.630097026,-1.629027551,-1.627910775,-1.62674674,-1.625535493,-1.624277078,-1.622971543,-1.621618937,-1.620219311,-1.618772715,-1.617279204,-1.61573883,-1.614151651,-1.612517722,-1.610837103,-1.609109853,-1.607336033,-1.605515705,-1.603648934,-1.601735783,-1.599776321,-1.597770614,-1.595718732,-1.593620745,-1.591476724,-1.589286744,-1.587050878,-1.584769202,-1.582441793,-1.58006873,-1.577650092,-1.57518596,-1.572676416,-1.570121545,-1.567521431,-1.564876161,-1.562185821,-1.559450501,-1.55667029,-1.553845281,-1.550975566,-1.548061238,-1.545102394,-1.542099129,-1.539051541,-1.53595973,-1.532823796,-1.529643841,-1.526419967,-1.523152278,-1.51984088,-1.516485879,-1.513087384,-1.509645503,-1.506160348,-1.502632028,-1.499060658,-1.495446352,-1.491789224,-1.488089391,-1.484346971,-1.480562083,-1.476734847,-1.472865385,-1.468953818,-1.465000272,-1.46100487,-1.456967739,-1.452889007,-1.448768801,-1.444607253,-1.440404491,-1.436160649,-1.431875861,-1.427550259,-1.42318398,-1.418777161,-1.41432994,-1.409842454,-1.405314846,-1.400747256,-1.396139826,-1.3914927,-1.386806022,-1.38207994,-1.377314598,-1.372510147,-1.367666734,-1.36278451,-1.357863626,-1.352904235,-1.34790649,-1.342870547,-1.33779656,-1.332684687,-1.327535084,-1.322347913,-1.317123331,-1.3118615,-1.306562583,-1.301226743,-1.295854143,-1.290444949,-1.284999327,-1.279517444,-1.273999469,-1.268445571,-1.26285592,-1.257230688,-1.251570047,-1.24587417,-1.240143231,-1.234377406,-1.228576871,-1.222741803,-1.216872381,-1.210968783,-1.20503119,-1.199059783,-1.193054743,-1.187016254,-1.1809445,-1.174839665,-1.168701936,-1.162531498,-1.15632854,-1.150093249,-1.143825816,-1.13752643,-1.131195283,-1.124832567,-1.118438474,-1.112013199,-1.105556936,-1.09906988,-1.092552228,-1.086004178,-1.079425927,-1.072817674,-1.066179619,-1.059511962,-1.052814905,-1.04608865,-1.0393334,-1.032549359,-1.025736731,-1.018895722,-1.012026537,-1.005129385,-0.998204472,-0.991252007,-0.984272199,-0.977265258,-0.970231395,-0.963170821,-0.956083749,-0.948970391,-0.941830961,-0.934665673,-0.927474743,-0.920258386,-0.913016818,-0.905750257,-0.89845892,-0.891143027,-0.883802795,-0.876438445,-0.869050197,-0.861638273,-0.854202894,-0.846744283,-0.839262662,-0.831758255,-0.824231286,-0.816681981,-0.809110564,-0.801517262,-0.793902302,-0.786265909,-0.778608313,-0.770929742,-0.763230424,-0.75551059,-0.747770468,-0.74001029,-0.732230286,-0.724430689,-0.71661173,-0.708773642,-0.700916658,-0.693041011,-0.685146937,-0.677234669,-0.669304443,-0.661356494,-0.653391058,-0.645408372,-0.637408672,-0.629392196,-0.621359182,-0.613309868,-0.605244493,-0.597163295,-0.589066515,-0.580954391,-0.572827165,-0.564685077,-0.556528368,-0.548357279,-0.540172053,-0.531972931,-0.523760156,-0.51553397,-0.507294618,-0.499042341,-0.490777385,-0.482499993,-0.47421041,-0.46590888,-0.457595648,-0.44927096,-0.440935062,-0.432588198,-0.424230616,-0.415862562,-0.407484282,-0.399096023,-0.390698032,-0.382290557,-0.373873846,-0.365448145,-0.357013703,-0.348570768,-0.340119588,-0.331660413,-0.32319349,-0.314719069,-0.306237399,-0.297748728,-0.289253306,-0.280751384,-0.272243209,-0.263729033,-0.255209105,-0.246683674,-0.238152992,-0.229617308,-0.221076872,-0.212531936,-0.203982748,-0.19542956,-0.186872623,-0.178312186,-0.169748501,-0.161181819,-0.152612389,-0.144040463,-0.135466292,-0.126890125,-0.118312215,-0.109732812,-0.101152166,-0.092570528,-0.083988149,-0.07540528,-0.066822171,-0.058239073,-0.049656236,-0.04107391,-0.032492347,-0.023911797,-0.015332508,-0.006754733,0.00182128,0.01039528,0.018967017,0.027536243,0.036102707,0.04466616,0.053226352,0.061783036,0.070335961,0.078884879,0.087429541,0.095969699,0.104505105,0.11303551,0.121560668,0.130080329,0.138594247,0.147102175,0.155603866,0.164099072,0.172587548,0.181069048,0.189543324,0.198010132,0.206469227,0.214920362,0.223363294,0.231797777,0.240223568,0.248640423,0.257048097,0.265446348
